time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,0,0,0,0,0,0,12.02,1.19999,0,0,0,0,0,0,0,0,0,0,0,0
0.01,-2.52867e-05,0,0.000210367,-0.000210367,-0.0148613,0,0,-0.0017736,0,0.0147551,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,6.76988,0,0,0,0,0,12.0133,1.19972,4.36721e-05,0.000135275,3.14159,0,81.3284,0,0,0,0,0,0,0
0.02,3.02394e-05,0,-0.00025157,0.00025157,0.135459,0,0,0.0161662,0,-0.134491,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,23.2973,0,0,0,0,0,12.0065,1.19944,0.000398068,0.0112389,0,0,279.72,0,0,0,0,0,0,0
0.03,0.000363823,0,-0.00302674,0.00302674,0.451147,0,0,0.0538416,0,-0.447923,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,39.8433,0,0,0,0,0,11.9998,1.19917,0.00132576,0.124664,0,0,478.111,0,0,0,0,0,0,0
0.04,0.00114025,0,-0.00948607,0.00948607,0.850236,0,0,0.10147,0,-0.844159,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,39.9745,0,0,0,0,0,11.9931,1.19889,0.00249855,0.442776,0,0,479.416,0,0,0,0,0,0,0
0.05,0.00239375,0,-0.0199143,0.0199143,1.25064,0,0,0.149256,0,-1.2417,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,40.1057,0,0,0,0,0,11.9863,1.19862,0.00367518,0.958005,0,0,480.72,0,0,0,0,0,0,0
0.06,0.00412589,0,-0.0343244,0.0343244,1.65235,0,0,0.197198,0,-1.64054,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,40.237,0,0,0,0,0,11.9796,1.19834,0.00485568,1.67228,0,0,482.023,0,0,0,0,0,0,0
0.07,0.00633823,0,-0.0527294,0.0527294,2.05537,0,0,0.245296,0,-2.04068,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,40.3671,0,0,0,0,0,11.9729,1.19807,0.00604002,2.58752,0,0,483.31,0,0,0,0,0,0,0
0.08,0.00903232,0,-0.0751423,0.0751423,2.45969,0,0,0.293549,0,-2.44211,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,40.4973,0,0,0,0,0,11.9661,1.19779,0.00722818,3.70565,0,0,484.596,0,0,0,0,0,0,0
0.09,0.0122097,0,-0.101576,0.101576,2.86532,0,0,0.341958,0,-2.84484,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,40.6275,0,0,0,0,0,11.9594,1.19752,0.00842017,5.0286,0,0,485.88,0,0,0,0,0,0,0
0.1,0.015872,0,-0.132043,0.132043,3.27224,0,0,0.390521,0,-3.24885,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,40.7566,0,0,0,0,0,11.9527,1.19724,0.00961597,6.55828,0,0,487.15,0,0,0,0,0,0,0
0.11,0.0200207,0,-0.166557,0.166557,3.68045,0,0,0.439238,0,-3.65414,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,40.8857,0,0,0,0,0,11.9459,1.19697,0.0108156,8.29661,0,0,488.418,0,0,0,0,0,0,0
0.12,0.0246573,0,-0.20513,0.20513,4.08995,0,0,0.48811,0,-4.06072,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,41.0148,0,0,0,0,0,11.9392,1.1967,0.012019,10.2455,0,0,489.684,0,0,0,0,0,0,0
0.13,0.0297834,0,-0.247776,0.247776,4.50074,0,0,0.537135,0,-4.46857,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,41.1429,0,0,0,0,0,11.9325,1.19642,0.0132261,12.4069,0,0,490.936,0,0,0,0,0,0,0
0.14,0.0354005,0,-0.294506,0.294506,4.91281,0,0,0.586313,0,-4.8777,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,41.2709,0,0,0,0,0,11.9257,1.19615,0.0144371,14.7827,0,0,492.186,0,0,0,0,0,0,0
0.15,0.0415101,0,-0.345334,0.345334,5.32616,0,0,0.635644,0,-5.28809,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,41.399,0,0,0,0,0,11.919,1.19588,0.0156518,17.3748,0,0,493.435,0,0,0,0,0,0,0
0.16,0.0481139,0,-0.400272,0.400272,5.74078,0,0,0.685127,0,-5.69975,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,41.526,0,0,0,0,0,11.9123,1.19561,0.0168702,20.1851,0,0,494.669,0,0,0,0,0,0,0
0.17,0.0552132,0,-0.459333,0.459333,6.15668,0,0,0.734761,0,-6.11268,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,41.653,0,0,0,0,0,11.9055,1.19533,0.0180924,23.2156,0,0,495.901,0,0,0,0,0,0,0
0.18,0.0628096,0,-0.52253,0.52253,6.57384,0,0,0.784547,0,-6.52686,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,41.78,0,0,0,0,0,11.8988,1.19506,0.0193183,26.4681,0,0,497.132,0,0,0,0,0,0,0
0.19,0.0709046,0,-0.589875,0.589875,6.99227,0,0,0.834484,0,-6.9423,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,41.9059,0,0,0,0,0,11.8921,1.19479,0.020548,29.9446,0,0,498.348,0,0,0,0,0,0,0
0.2,0.0794998,0,-0.66138,0.66138,7.41196,0,0,0.884571,0,-7.35899,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,42.0319,0,0,0,0,0,11.8853,1.19452,0.0217813,33.6469,0,0,499.563,0,0,0,0,0,0,0
0.21,0.0885965,0,-0.737059,0.737059,7.83291,0,0,0.934809,0,-7.77693,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,42.1579,0,0,0,0,0,11.8786,1.19425,0.0230184,37.577,0,0,500.776,0,0,0,0,0,0,0
0.22,0.0981964,0,-0.816923,0.816923,8.25511,0,0,0.985196,0,-8.19611,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,42.2827,0,0,0,0,0,11.8719,1.19398,0.0242591,41.7367,0,0,501.975,0,0,0,0,0,0,0
0.23,0.108301,0,-0.900985,0.900985,8.67856,0,0,1.03573,0,-8.61654,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,42.4076,0,0,0,0,0,11.8651,1.19371,0.0255035,46.128,0,0,503.172,0,0,0,0,0,0,0
0.24,0.118912,0,-0.989258,0.989258,9.10326,0,0,1.08642,0,-9.0382,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,42.5325,0,0,0,0,0,11.8584,1.19344,0.0267516,50.7527,0,0,504.368,0,0,0,0,0,0,0
0.25,0.13003,0,-1.08175,1.08175,9.52921,0,0,1.13725,0,-9.4611,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,42.6563,0,0,0,0,0,11.8517,1.19317,0.0280034,55.6128,0,0,505.548,0,0,0,0,0,0,0
0.26,0.141657,0,-1.17848,1.17848,9.95639,0,0,1.18823,0,-9.88523,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,42.7801,0,0,0,0,0,11.8449,1.1929,0.0292587,60.7101,0,0,506.728,0,0,0,0,0,0,0
0.27,0.153795,0,-1.27946,1.27946,10.3848,0,0,1.23936,0,-10.3106,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,42.904,0,0,0,0,0,11.8382,1.19263,0.0305178,66.0466,0,0,507.906,0,0,0,0,0,0,0
0.28,0.166445,0,-1.3847,1.3847,10.8145,0,0,1.29064,0,-10.7372,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,43.0267,0,0,0,0,0,11.8315,1.19236,0.0317804,71.6241,0,0,509.069,0,0,0,0,0,0,0
0.29,0.179608,0,-1.49421,1.49421,11.2453,0,0,1.34206,0,-11.165,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,43.1495,0,0,0,0,0,11.8247,1.19209,0.0330467,77.4444,0,0,510.231,0,0,0,0,0,0,0
0.3,0.193287,0,-1.608,1.608,11.6775,0,0,1.39363,0,-11.594,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,43.2723,0,0,0,0,0,11.818,1.19182,0.0343166,83.5095,0,0,511.392,0,0,0,0,0,0,0
0.31,0.207481,0,-1.72609,1.72609,12.1108,0,0,1.44535,0,-12.0242,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,43.394,0,0,0,0,0,11.8113,1.19155,0.0355901,89.8213,0,0,512.538,0,0,0,0,0,0,0
0.32,0.222194,0,-1.84849,1.84849,12.5453,0,0,1.49721,0,-12.4557,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,43.5157,0,0,0,0,0,11.8045,1.19128,0.0368671,96.3816,0,0,513.682,0,0,0,0,0,0,0
0.33,0.237426,0,-1.97521,1.97521,12.9811,0,0,1.54921,0,-12.8883,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,43.6374,0,0,0,0,0,11.7978,1.19101,0.0381478,103.192,0,0,514.826,0,0,0,0,0,0,0
0.34,0.253179,0,-2.10626,2.10626,13.4181,0,0,1.60136,0,-13.3222,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,43.758,0,0,0,0,0,11.7911,1.19074,0.039432,110.255,0,0,515.954,0,0,0,0,0,0,0
0.35,0.269454,0,-2.24166,2.24166,13.8563,0,0,1.65366,0,-13.7572,0,1.45117,0,0.748112,0,0.663572,0,0,0,0,43.8787,0,0,0,0,0,11.7843,1.19048,0.0407197,117.572,0,0,517.081,0,0,0,0,0,0,0
