time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,0,0,0,0,0,0,11.02,1.20635,0,0,0,0,0,0,0,0,0,0,0,0
0.01,-2.89955e-05,0,0.000182011,-0.000182011,-0.00684793,0,0,-0.00107734,0,0.00676265,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,8.32101,0,0,0,0,0,11.0133,1.20605,2.01237e-05,2.87226e-05,3.14159,0,91.6416,0,0,0,0,0,0,0
0.02,7.29464e-05,0,-0.000457899,0.000457899,0.166494,0,0,0.0261933,0,-0.16442,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,26.351,0,0,0,0,0,11.0065,1.20575,0.000489267,0.0169786,0,0,290.033,0,0,0,0,0,0,0
0.03,0.000589479,0,-0.00370027,0.00370027,0.520245,0,0,0.0818465,0,-0.513767,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,44.4029,0,0,0,0,0,10.9998,1.20545,0.00152882,0.165776,0,0,488.424,0,0,0,0,0,0,0
0.04,0.00175761,0,-0.0110328,0.0110328,0.965004,0,0,0.151817,0,-0.952987,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,44.5488,0,0,0,0,0,10.9931,1.20516,0.00283581,0.570379,0,0,489.728,0,0,0,0,0,0,0
0.05,0.00362659,0,-0.0227648,0.0227648,1.41122,0,0,0.222017,0,-1.39365,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,44.6946,0,0,0,0,0,10.9863,1.20486,0.00414709,1.21982,0,0,491.03,0,0,0,0,0,0,0
0.06,0.00619872,0,-0.0389106,0.0389106,1.8589,0,0,0.292447,0,-1.83575,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,44.8405,0,0,0,0,0,10.9796,1.20457,0.00546265,2.11648,0,0,492.331,0,0,0,0,0,0,0
0.07,0.00947629,0,-0.0594846,0.0594846,2.30803,0,0,0.363105,0,-2.27928,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,44.9852,0,0,0,0,0,10.9729,1.20427,0.00678248,3.26276,0,0,493.617,0,0,0,0,0,0,0
0.08,0.0134616,0,-0.084501,0.084501,2.7586,0,0,0.433991,0,-2.72425,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,45.1299,0,0,0,0,0,10.9661,1.20397,0.00810657,4.66101,0,0,494.9,0,0,0,0,0,0,0
0.09,0.0181569,0,-0.113974,0.113974,3.21062,0,0,0.505105,0,-3.17064,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,45.2746,0,0,0,0,0,10.9594,1.20368,0.00943491,6.31364,0,0,496.182,0,0,0,0,0,0,0
