time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,0,0,0,0,0,0,13.02,1.19462,0,0,0,0,0,0,0,0,0,0,0,0
0.01,-3.62494e-05,0,0.000227545,-0.000227545,-0.0206823,0,0,-0.00325379,0,0.0204247,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,5.55325,0,0,0,0,0,13.0133,1.19436,6.07779e-05,0.000262,3.14159,0,72.2659,0,0,0,0,0,0,0
0.02,1.48872e-05,0,-9.34499e-05,9.34499e-05,0.111118,0,0,0.0174813,0,-0.109734,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,20.8093,0,0,0,0,0,13.0065,1.1941,0.000326536,0.0075626,0,0,270.657,0,0,0,0,0,0,0
0.03,0.000393423,0,-0.00246959,0.00246959,0.395557,0,0,0.0622302,0,-0.390631,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,36.0812,0,0,0,0,0,12.9998,1.19385,0.0011624,0.095835,0,0,469.048,0,0,0,0,0,0,0
0.04,0.00129986,0,-0.00815946,0.00815946,0.756965,0,0,0.119088,0,-0.747538,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,36.2003,0,0,0,0,0,12.9931,1.19359,0.00222445,0.35096,0,0,470.353,0,0,0,0,0,0,0
0.05,0.00277581,0,-0.0174243,0.0174243,1.11956,0,0,0.176133,0,-1.10562,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,36.3195,0,0,0,0,0,12.9863,1.19333,0.00329001,0.767721,0,0,471.658,0,0,0,0,0,0,0
0.06,0.00482314,0,-0.0302758,0.0302758,1.48336,0,0,0.233366,0,-1.46488,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,36.4388,0,0,0,0,0,12.9796,1.19308,0.00435906,1.34771,0,0,472.961,0,0,0,0,0,0,0
0.07,0.00744375,0,-0.0467259,0.0467259,1.84833,0,0,0.290785,0,-1.82532,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,36.557,0,0,0,0,0,12.9729,1.19282,0.00543161,2.0925,0,0,474.249,0,0,0,0,0,0,0
0.08,0.0106395,0,-0.0667861,0.0667861,2.2145,0,0,0.348391,0,-2.18692,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,36.6752,0,0,0,0,0,12.9661,1.19256,0.00650763,3.00367,0,0,475.536,0,0,0,0,0,0,0
0.09,0.0144122,0,-0.0904681,0.0904681,2.58184,0,0,0.406182,0,-2.54969,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,36.7935,0,0,0,0,0,12.9594,1.19231,0.00758713,4.08282,0,0,476.821,0,0,0,0,0,0,0
0.1,0.0187637,0,-0.117784,0.117784,2.95036,0,0,0.464159,0,-2.91362,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,36.9107,0,0,0,0,0,12.9527,1.19205,0.00867009,5.33152,0,0,478.092,0,0,0,0,0,0,0
0.11,0.023696,0,-0.148744,0.148744,3.32005,0,0,0.52232,0,-3.27871,0,1.41282,0,0.760698,0,0.649106,0,0,0,0,37.028,0,0,0,0,0,12.9459,1.1918,0.00975649,6.75134,0,0,479.362,0,0,0,0,0,0,0
