time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,0,0,0,0,0,0,17.02,1.17943,0,0,0,0,0,0,0,0,0,0,0,0
0.01,-3.38516e-05,0,0.000290975,-0.000290975,-0.0391588,0,0,-0.00452516,0,0.0388965,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,1.91346,0,0,0,0,0,17.0133,1.17923,0.000115074,0.000939216,3.14159,0,32.5543,0,0,0,0,0,0,0
0.02,-4.55824e-05,0,0.000391808,-0.000391808,0.0383001,0,0,0.00442592,0,-0.0380435,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,13.5799,0,0,0,0,0,17.0065,1.17903,0.00011255,0.000898473,0,0,230.946,0,0,0,0,0,0,0
0.03,9.96233e-05,0,-0.000856322,0.000856322,0.232469,0,0,0.0268639,0,-0.230912,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,25.2555,0,0,0,0,0,16.9998,1.17882,0.000683145,0.0331006,0,0,429.338,0,0,0,0,0,0,0
0.04,0.000514355,0,-0.00442119,0.00442119,0.485458,0,0,0.0560992,0,-0.482206,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,25.3424,0,0,0,0,0,16.9931,1.17862,0.00142659,0.144348,0,0,430.644,0,0,0,0,0,0,0
0.05,0.00122194,0,-0.0105033,0.0105033,0.739316,0,0,0.0854348,0,-0.734363,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,25.4293,0,0,0,0,0,16.9863,1.17842,0.00217259,0.334785,0,0,431.95,0,0,0,0,0,0,0
0.06,0.00222339,0,-0.0191113,0.0191113,0.994044,0,0,0.114871,0,-0.987384,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,25.5163,0,0,0,0,0,16.9796,1.17822,0.00292115,0.605225,0,0,433.256,0,0,0,0,0,0,0
0.07,0.00351969,0,-0.0302539,0.0302539,1.24964,0,0,0.144407,0,-1.24127,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,25.6024,0,0,0,0,0,16.9729,1.17802,0.00367225,0.956473,0,0,434.547,0,0,0,0,0,0,0
0.08,0.00511186,0,-0.0439395,0.0439395,1.50609,0,0,0.174043,0,-1.496,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,25.6887,0,0,0,0,0,16.9661,1.17781,0.00442588,1.38934,0,0,435.837,0,0,0,0,0,0,0
0.09,0.00700088,0,-0.0601768,0.0601768,1.76341,0,0,0.203778,0,-1.7516,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,25.7749,0,0,0,0,0,16.9594,1.17761,0.00518205,1.90463,0,0,437.127,0,0,0,0,0,0,0
