time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,0,0,0,0,0,0,11.02,1.20635,0,0,0,0,1.26481e-321,2.96439e-323,1.97653e-312,6.95277e-310,1.97653e-312,2.122e-314,0,0
0.01,-2.20247e-05,0,0.000185698,-0.000185698,-0.00738675,0,0,-0.000870006,0,0.00733534,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,8.26713,0,0,0,0,0,11.0133,1.20605,2.17071e-05,3.34205e-05,3.14159,0,91.0481,0,0,0,0,0,0,0
0.02,5.33418e-05,0,-0.000449745,0.000449745,0.165416,0,0,0.0194826,0,-0.164265,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,26.2971,0,0,0,0,0,11.0065,1.20575,0.0004861,0.0167595,0,0,289.44,0,0,0,0,0,0,0
0.03,0.000438455,0,-0.00369678,0.00369678,0.518629,0,0,0.0610837,0,-0.515019,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,44.3491,0,0,0,0,0,10.9998,1.20545,0.00152407,0.164748,0,0,487.831,0,0,0,0,0,0,0
0.04,0.00131075,0,-0.0110514,0.0110514,0.962848,0,0,0.113404,0,-0.956147,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,44.4949,0,0,0,0,0,10.9931,1.20516,0.00282947,0.567834,0,0,489.135,0,0,0,0,0,0,0
0.05,0.0027071,0,-0.0228245,0.0228245,1.40853,0,0,0.165895,0,-1.39872,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,44.6408,0,0,0,0,0,10.9863,1.20486,0.00413917,1.21517,0,0,490.438,0,0,0,0,0,0,0
0.06,0.00462922,0,-0.0390307,0.0390307,1.85566,0,0,0.218559,0,-1.84275,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,44.7867,0,0,0,0,0,10.9796,1.20457,0.00545315,2.10913,0,0,491.74,0,0,0,0,0,0,0
0.07,0.00707884,0,-0.0596843,0.0596843,2.30425,0,0,0.271393,0,-2.28822,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,44.9313,0,0,0,0,0,10.9729,1.20427,0.0067714,3.2521,0,0,493.025,0,0,0,0,0,0,0
0.08,0.0100577,0,-0.0847998,0.0847998,2.75429,0,0,0.324398,0,-2.73512,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,45.076,0,0,0,0,0,10.9661,1.20397,0.0080939,4.64646,0,0,494.31,0,0,0,0,0,0,0
0.09,0.0135674,0,-0.114392,0.114392,3.20577,0,0,0.377574,0,-3.18346,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,45.2207,0,0,0,0,0,10.9594,1.20368,0.00942066,6.29459,0,0,495.592,0,0,0,0,0,0,0
0.1,0.0176097,0,-0.148474,0.148474,3.6587,0,0,0.430919,0,-3.63323,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,45.3642,0,0,0,0,0,10.9527,1.20338,0.0107517,8.19886,0,0,496.859,0,0,0,0,0,0,0
0.11,0.0221863,0,-0.187061,0.187061,4.11306,0,0,0.484433,0,-4.08443,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,45.5077,0,0,0,0,0,10.9459,1.20309,0.0120869,10.3616,0,0,498.124,0,0,0,0,0,0,0
0.12,0.0272989,0,-0.230167,0.230167,4.56885,0,0,0.538116,0,-4.53705,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,45.6512,0,0,0,0,0,10.9392,1.20279,0.0134263,12.7853,0,0,499.388,0,0,0,0,0,0,0
0.13,0.0329492,0,-0.277807,0.277807,5.02608,0,0,0.591967,0,-4.99109,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,45.7935,0,0,0,0,0,10.9325,1.2025,0.0147699,15.4722,0,0,500.636,0,0,0,0,0,0,0
0.14,0.0391388,0,-0.329994,0.329994,5.48472,0,0,0.645986,0,-5.44655,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,45.9358,0,0,0,0,0,10.9257,1.20221,0.0161177,18.4248,0,0,501.883,0,0,0,0,0,0,0
0.15,0.0458695,0,-0.386742,0.386742,5.94479,0,0,0.700173,0,-5.90342,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,46.0782,0,0,0,0,0,10.919,1.20191,0.0174697,21.6453,0,0,503.128,0,0,0,0,0,0,0
0.16,0.0531428,0,-0.448067,0.448067,6.40628,0,0,0.754527,0,-6.36169,0,1.45274,0,0.747589,0,0.664161,0,0,0,0,46.2193,0,0,0,0,0,10.9123,1.20162,0.0188259,25.1362,0,0,504.357,0,0,0,0,0,0,0
