time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,0,0,0,0,0,0,11.02,1.20635,0,0,0,0,0,0,0,0,0,0,0,0
0.01,-1.99295e-05,0,0.000186578,-0.000186578,-0.00751465,0,0,-0.000798143,0,0.00747214,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,8.25434,0,0,0,0,0,11.0133,1.20605,2.20829e-05,3.45878e-05,3.14159,0,90.9073,0,0,0,0,0,0,0
0.02,4.78312e-05,0,-0.000447792,0.000447792,0.16516,0,0,0.0175419,0,-0.164226,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,26.2843,0,0,0,0,0,11.0065,1.20575,0.000485348,0.0167077,0,0,289.299,0,0,0,0,0,0,0
0.03,0.000394781,0,-0.00369591,0.00369591,0.518245,0,0,0.0550436,0,-0.515313,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,44.3363,0,0,0,0,0,10.9998,1.20545,0.00152294,0.164504,0,0,487.69,0,0,0,0,0,0,0
0.04,0.00118093,0,-0.0110557,0.0110557,0.962337,0,0,0.102211,0,-0.956893,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,44.4821,0,0,0,0,0,10.9931,1.20516,0.00282797,0.567231,0,0,488.995,0,0,0,0,0,0,0
0.05,0.00243952,0,-0.0228386,0.0228386,1.40789,0,0,0.149534,0,-1.39992,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,44.628,0,0,0,0,0,10.9863,1.20486,0.00413729,1.21406,0,0,490.298,0,0,0,0,0,0,0
0.06,0.00417212,0,-0.039059,0.039059,1.8549,0,0,0.197012,0,-1.8444,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,44.7739,0,0,0,0,0,10.9796,1.20457,0.00545089,2.10738,0,0,491.599,0,0,0,0,0,0,0
0.07,0.00638027,0,-0.0597315,0.0597315,2.30336,0,0,0.244643,0,-2.29033,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,44.9185,0,0,0,0,0,10.9729,1.20427,0.00676877,3.24958,0,0,492.885,0,0,0,0,0,0,0
0.08,0.0090655,0,-0.0848704,0.0848704,2.75327,0,0,0.292429,0,-2.73769,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,45.0632,0,0,0,0,0,10.9661,1.20397,0.0080909,4.64301,0,0,494.169,0,0,0,0,0,0,0
0.09,0.0122294,0,-0.11449,0.11449,3.20462,0,0,0.340368,0,-3.1865,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,45.2079,0,0,0,0,0,10.9594,1.20368,0.00941728,6.29007,0,0,495.452,0,0,0,0,0,0,0
0.1,0.0158734,0,-0.148605,0.148605,3.65742,0,0,0.38846,0,-3.63673,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,45.3514,0,0,0,0,0,10.9527,1.20338,0.0107479,8.19312,0,0,496.719,0,0,0,0,0,0,0
0.11,0.0199991,0,-0.18723,0.18723,4.11165,0,0,0.436705,0,-4.08839,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,45.4949,0,0,0,0,0,10.9459,1.20309,0.0120827,10.3545,0,0,497.984,0,0,0,0,0,0,0
0.12,0.024608,0,-0.230378,0.230378,4.56732,0,0,0.485102,0,-4.54148,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,45.6384,0,0,0,0,0,10.9392,1.20279,0.0134218,12.7767,0,0,499.248,0,0,0,0,0,0,0
0.13,0.0297016,0,-0.278064,0.278064,5.02441,0,0,0.533651,0,-4.99599,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,45.7807,0,0,0,0,0,10.9325,1.2025,0.014765,15.462,0,0,500.496,0,0,0,0,0,0,0
0.14,0.0352815,0,-0.330302,0.330302,5.48293,0,0,0.582351,0,-5.45192,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,45.923,0,0,0,0,0,10.9257,1.20221,0.0161125,18.4127,0,0,501.743,0,0,0,0,0,0,0
0.15,0.0413491,0,-0.387107,0.387107,5.94287,0,0,0.631202,0,-5.90926,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,46.0654,0,0,0,0,0,10.919,1.20191,0.0174641,21.6313,0,0,502.988,0,0,0,0,0,0,0
0.16,0.0479061,0,-0.448492,0.448492,6.40423,0,0,0.680204,0,-6.36801,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,46.2065,0,0,0,0,0,10.9123,1.20162,0.0188199,25.1201,0,0,504.218,0,0,0,0,0,0,0
0.17,0.0549537,0,-0.514472,0.514472,6.867,0,0,0.729356,0,-6.82816,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,46.3477,0,0,0,0,0,10.9055,1.20132,0.0201798,28.8815,0,0,505.446,0,0,0,0,0,0,0
0.18,0.0624937,0,-0.58506,0.58506,7.33119,0,0,0.778657,0,-7.28972,0,1.46438,0,0.743711,0,0.668501,0,0,0,0,46.4889,0,0,0,0,0,10.8988,1.20103,0.0215439,32.9178,0,0,506.673,0,0,0,0,0,0,0
