time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,0,0,0,0,0,0,11.02,1.20635,0,0,0,0,0,0,0,0,0,0,0,0
0.01,-2.16244e-05,0,0.000185874,-0.000185874,-0.00741233,0,0,-0.000856563,0,0.00736267,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,8.26457,0,0,0,0,0,11.0133,1.20605,2.17823e-05,3.36524e-05,3.14159,0,91.02,0,0,0,0,0,0,0
0.02,5.22773e-05,0,-0.000449354,0.000449354,0.165365,0,0,0.0191094,0,-0.164257,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,26.2945,0,0,0,0,0,11.0065,1.20575,0.00048595,0.0167491,0,0,289.412,0,0,0,0,0,0,0
0.03,0.000430058,0,-0.0036966,0.0036966,0.518552,0,0,0.0599234,0,-0.515078,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,44.3465,0,0,0,0,0,10.9998,1.20545,0.00152384,0.164699,0,0,487.803,0,0,0,0,0,0,0
0.04,0.00128581,0,-0.0110523,0.0110523,0.962746,0,0,0.111254,0,-0.956296,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,44.4923,0,0,0,0,0,10.9931,1.20516,0.00282917,0.567713,0,0,489.107,0,0,0,0,0,0,0
0.05,0.0026557,0,-0.0228274,0.0228274,1.4084,0,0,0.162753,0,-1.39896,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,44.6382,0,0,0,0,0,10.9863,1.20486,0.00413879,1.21494,0,0,490.41,0,0,0,0,0,0,0
0.06,0.00454144,0,-0.0390364,0.0390364,1.85551,0,0,0.214421,0,-1.84308,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,44.7841,0,0,0,0,0,10.9796,1.20457,0.0054527,2.10878,0,0,491.712,0,0,0,0,0,0,0
0.07,0.00694469,0,-0.0596938,0.0596938,2.30407,0,0,0.266257,0,-2.28864,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,44.9288,0,0,0,0,0,10.9729,1.20427,0.00677087,3.2516,0,0,492.997,0,0,0,0,0,0,0
0.08,0.00986714,0,-0.0848139,0.0848139,2.75409,0,0,0.31826,0,-2.73564,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,45.0735,0,0,0,0,0,10.9661,1.20397,0.0080933,4.64577,0,0,494.281,0,0,0,0,0,0,0
0.09,0.0133104,0,-0.114411,0.114411,3.20554,0,0,0.37043,0,-3.18407,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,45.2182,0,0,0,0,0,10.9594,1.20368,0.00941998,6.29368,0,0,495.564,0,0,0,0,0,0,0
0.1,0.0172763,0,-0.1485,0.1485,3.65844,0,0,0.422767,0,-3.63393,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,45.3616,0,0,0,0,0,10.9527,1.20338,0.0107509,8.19771,0,0,496.831,0,0,0,0,0,0,0
0.11,0.0217663,0,-0.187095,0.187095,4.11278,0,0,0.475269,0,-4.08522,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,45.5051,0,0,0,0,0,10.9459,1.20309,0.012086,10.3602,0,0,498.096,0,0,0,0,0,0,0
0.12,0.0267822,0,-0.230209,0.230209,4.56855,0,0,0.527937,0,-4.53794,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,45.6486,0,0,0,0,0,10.9392,1.20279,0.0134254,12.7836,0,0,499.36,0,0,0,0,0,0,0
0.13,0.0323256,0,-0.277858,0.277858,5.02574,0,0,0.580771,0,-4.99207,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,45.7909,0,0,0,0,0,10.9325,1.2025,0.0147689,15.4702,0,0,500.608,0,0,0,0,0,0,0
0.14,0.0383982,0,-0.330055,0.330055,5.48436,0,0,0.633769,0,-5.44762,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,45.9333,0,0,0,0,0,10.9257,1.20221,0.0161167,18.4223,0,0,501.855,0,0,0,0,0,0,0
0.15,0.0450016,0,-0.386815,0.386815,5.94441,0,0,0.686931,0,-5.90458,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,46.0756,0,0,0,0,0,10.919,1.20191,0.0174686,21.6425,0,0,503.1,0,0,0,0,0,0,0
0.16,0.0521374,0,-0.448152,0.448152,6.40587,0,0,0.740257,0,-6.36296,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,46.2167,0,0,0,0,0,10.9123,1.20162,0.0188247,25.133,0,0,504.329,0,0,0,0,0,0,0
0.17,0.0598073,0,-0.514079,0.514079,6.86874,0,0,0.793747,0,-6.82273,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,46.3579,0,0,0,0,0,10.9055,1.20132,0.020185,28.8961,0,0,505.558,0,0,0,0,0,0,0
0.18,0.0680128,0,-0.584611,0.584611,7.33303,0,0,0.847399,0,-7.2839,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,46.4991,0,0,0,0,0,10.8988,1.20103,0.0215493,32.9343,0,0,506.784,0,0,0,0,0,0,0
0.19,0.0767558,0,-0.659762,0.659762,7.79872,0,0,0.901214,0,-7.74647,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,46.639,0,0,0,0,0,10.8921,1.20074,0.0229179,37.2499,0,0,507.995,0,0,0,0,0,0,0
0.2,0.0860377,0,-0.739545,0.739545,8.26581,0,0,0.95519,0,-8.21043,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,46.779,0,0,0,0,0,10.8853,1.20045,0.0242905,41.8453,0,0,509.205,0,0,0,0,0,0,0
0.21,0.0958601,0,-0.823975,0.823975,8.7343,0,0,1.00933,0,-8.67578,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,46.919,0,0,0,0,0,10.8786,1.20015,0.0256673,46.7227,0,0,510.413,0,0,0,0,0,0,0
0.22,0.106225,0,-0.913065,0.913065,9.20418,0,0,1.06363,0,-9.14252,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,47.0577,0,0,0,0,0,10.8719,1.19986,0.0270482,51.8846,0,0,511.605,0,0,0,0,0,0,0
0.23,0.117133,0,-1.00683,1.00683,9.67545,0,0,1.11809,0,-9.61063,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,47.1965,0,0,0,0,0,10.8651,1.19957,0.0284331,57.3333,0,0,512.797,0,0,0,0,0,0,0
0.24,0.128587,0,-1.10528,1.10528,10.1481,0,0,1.17271,0,-10.0801,0,1.45498,0,0.746846,0,0.664997,0,0,0,0,47.3354,0,0,0,0,0,10.8584,1.19928,0.0298221,63.0712,0,0,513.986,0,0,0,0,0,0,0
