time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,0,0,0,0,0,0,12.02,1.19999,0,0,0,0,0,0,0,0,0,0,0,0
0.01,-2.61239e-05,0,0.000210017,-0.000210017,-0.0148122,0,0,-0.00182839,0,0.0146989,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,6.7748,0,0,0,0,0,12.0133,1.19972,4.35277e-05,0.000134382,3.14159,0,81.3874,0,0,0,0,0,0,0
0.02,3.13982e-05,0,-0.000252418,0.000252418,0.135558,0,0,0.016733,0,-0.134521,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,23.3022,0,0,0,0,0,12.0065,1.19944,0.000398357,0.0112552,0,0,279.779,0,0,0,0,0,0,0
0.03,0.000376579,0,-0.00302741,0.00302741,0.451294,0,0,0.0557071,0,-0.447843,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,39.8482,0,0,0,0,0,11.9998,1.19917,0.0013262,0.124746,0,0,478.17,0,0,0,0,0,0,0
0.04,0.00117986,0,-0.00948518,0.00948518,0.850432,0,0,0.104976,0,-0.843928,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,39.9794,0,0,0,0,0,11.9931,1.19889,0.00249912,0.442981,0,0,479.475,0,0,0,0,0,0,0
0.05,0.00247664,0,-0.0199103,0.0199103,1.25088,0,0,0.154407,0,-1.24132,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,40.1106,0,0,0,0,0,11.9863,1.19862,0.00367591,0.958381,0,0,480.779,0,0,0,0,0,0,0
0.06,0.00426854,0,-0.0343158,0.0343158,1.65264,0,0,0.204,0,-1.64001,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,40.2419,0,0,0,0,0,11.9796,1.19834,0.00485655,1.67288,0,0,482.082,0,0,0,0,0,0,0
0.07,0.00655718,0,-0.0527148,0.0527148,2.05571,0,0,0.253754,0,-2.03999,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,40.372,0,0,0,0,0,11.9729,1.19807,0.00604103,2.58839,0,0,483.369,0,0,0,0,0,0,0
0.08,0.00934416,0,-0.07512,0.07512,2.46009,0,0,0.303669,0,-2.44127,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,40.5022,0,0,0,0,0,11.9661,1.19779,0.00722934,3.70684,0,0,484.655,0,0,0,0,0,0,0
0.09,0.0126311,0,-0.101544,0.101544,2.86576,0,0,0.353745,0,-2.84384,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,40.6324,0,0,0,0,0,11.9594,1.19752,0.00842147,5.03015,0,0,485.939,0,0,0,0,0,0,0
0.1,0.0164196,0,-0.132001,0.132001,3.27273,0,0,0.403981,0,-3.2477,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,40.7615,0,0,0,0,0,11.9527,1.19724,0.00961742,6.56025,0,0,487.208,0,0,0,0,0,0,0
0.11,0.0207112,0,-0.166503,0.166503,3.68099,0,0,0.454376,0,-3.65284,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,40.8906,0,0,0,0,0,11.9459,1.19697,0.0108172,8.29904,0,0,488.476,0,0,0,0,0,0,0
0.12,0.0255076,0,-0.205062,0.205062,4.09054,0,0,0.50493,0,-4.05926,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,41.0197,0,0,0,0,0,11.9392,1.1967,0.0120207,10.2485,0,0,489.743,0,0,0,0,0,0,0
0.13,0.0308104,0,-0.247692,0.247692,4.50138,0,0,0.555643,0,-4.46695,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,41.1478,0,0,0,0,0,11.9325,1.19642,0.013228,12.4104,0,0,490.994,0,0,0,0,0,0,0
0.14,0.036621,0,-0.294405,0.294405,4.9135,0,0,0.606514,0,-4.87592,0,1.44704,0,0.749479,0,0.662028,0,0,0,0,41.2758,0,0,0,0,0,11.9257,1.19615,0.0144391,14.7868,0,0,492.244,0,0,0,0,0,0,0
