time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,0,0,0,0,0,0,12.02,1.19999,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000397085,0,-0.00365092,0.00365092,0.734568,0,0,0.0794255,0,-0.730261,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.4801,0,0,0,0,0,12.0133,1.19972,0.0146324,15.1859,1.52528,-2.79063,882.736,0,0,0,0,0,0,0
0.02,0.00158868,0,-0.0146068,0.0146068,1.4696,0,0,0.158901,0,-1.46099,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.5265,0,0,0,0,0,12.0065,1.19944,0.0148878,15.7207,1.37984,-2.79063,882.798,0,0,0,0,0,0,0
0.03,0.00357528,0,-0.0328722,0.0328722,2.2051,0,0,0.238427,0,-2.19217,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.5725,0,0,0,0,0,11.9998,1.19917,0.0154446,16.9184,1.242,-2.79063,882.856,0,0,0,0,0,0,0
0.04,0.00635738,0,-0.0584517,0.0584517,2.94105,0,0,0.318002,0,-2.92381,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.6183,0,0,0,0,0,11.9931,1.19889,0.0162722,18.7801,1.11588,-2.79063,882.909,0,0,0,0,0,0,0
0.05,0.00993549,0,-0.0913498,0.0913498,3.67746,0,0,0.397627,0,-3.6559,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.6637,0,0,0,0,0,11.9863,1.19862,0.0173324,21.307,1.00348,-2.79063,882.958,0,0,0,0,0,0,0
0.06,0.0143101,0,-0.131571,0.131571,4.41432,0,0,0.477301,0,-4.38844,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.7088,0,0,0,0,0,11.9796,1.19834,0.0185859,24.5004,0.905068,-2.79063,883.002,0,0,0,0,0,0,0
0.07,0.0194817,0,-0.17912,0.17912,5.15164,0,0,0.557023,0,-5.12143,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.7536,0,0,0,0,0,11.9729,1.19807,0.0199969,28.3614,0.819749,-2.79063,883.042,0,0,0,0,0,0,0
0.08,0.0254507,0,-0.234001,0.234001,5.88939,0,0,0.636794,0,-5.85487,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.7981,0,0,0,0,0,11.9661,1.19779,0.0215348,32.8912,0.746092,-2.79063,883.078,0,0,0,0,0,0,0
0.09,0.0322177,0,-0.296219,0.296219,6.6276,0,0,0.716612,0,-6.58874,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.8423,0,0,0,0,0,11.9594,1.19752,0.0231747,38.091,0.682511,-2.79063,883.11,0,0,0,0,0,0,0
0.1,0.0397831,0,-0.365778,0.365778,7.36624,0,0,0.796478,0,-7.32305,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.8862,0,0,0,0,0,11.9527,1.19724,0.0248967,43.9619,0.627491,-2.79063,883.137,0,0,0,0,0,0,0
0.11,0.0481474,0,-0.442682,0.442682,8.10532,0,0,0.876392,0,-8.0578,0,1.46246,0,0.744354,0,0.667785,0,0,0,0,73.9298,0,0,0,0,0,11.9459,1.19697,0.0266854,50.5051,0.579688,-2.79063,883.161,0,0,0,0,0,0,0
