time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,0,0,0,0,0,0,12.02,1.19999,0,0,0,0,1.26481e-321,2.96439e-323,2.9207e-312,6.95277e-310,2.9207e-312,2.122e-314,0,0
0.01,0.000378091,0,-0.00365266,0.00365266,0.734514,0,0,0.0756262,0,-0.73061,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.4747,0,0,0,0,0,12.0133,1.19972,0.0146429,15.2077,1.52045,-2.79081,882.671,0,0,0,0,0,0,0
0.02,0.00151268,0,-0.0146137,0.0146137,1.46949,0,0,0.1513,0,-1.46168,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.5211,0,0,0,0,0,12.0065,1.19944,0.0149084,15.7643,1.37525,-2.79081,882.733,0,0,0,0,0,0,0
0.03,0.00340425,0,-0.0328879,0.0328879,2.20493,0,0,0.227022,0,-2.19322,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.5671,0,0,0,0,0,11.9998,1.19917,0.0154743,16.9836,1.23782,-2.79081,882.791,0,0,0,0,0,0,0
0.04,0.00605328,0,-0.0584796,0.0584796,2.94083,0,0,0.302791,0,-2.92521,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.6128,0,0,0,0,0,11.9931,1.19889,0.0163097,18.8669,1.11218,-2.79081,882.844,0,0,0,0,0,0,0
0.05,0.00946022,0,-0.0913935,0.0913935,3.67719,0,0,0.378607,0,-3.65765,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.6583,0,0,0,0,0,11.9863,1.19862,0.0173764,21.4153,1.00028,-2.79081,882.892,0,0,0,0,0,0,0
0.06,0.0136256,0,-0.131634,0.131634,4.414,0,0,0.454469,0,-4.39054,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.7034,0,0,0,0,0,11.9796,1.19834,0.018635,24.63,0.902335,-2.79081,882.937,0,0,0,0,0,0,0
0.07,0.0185498,0,-0.179206,0.179206,5.15126,0,0,0.530378,0,-5.12388,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.7481,0,0,0,0,0,11.9729,1.19807,0.0200501,28.5123,0.817432,-2.79081,882.977,0,0,0,0,0,0,0
0.08,0.0242333,0,-0.234113,0.234113,5.88896,0,0,0.606332,0,-5.85766,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.7926,0,0,0,0,0,11.9661,1.19779,0.0215911,33.0634,0.744132,-2.79081,883.012,0,0,0,0,0,0,0
0.09,0.0306766,0,-0.296361,0.296361,6.62711,0,0,0.682332,0,-6.59189,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.8368,0,0,0,0,0,11.9594,1.19752,0.0232334,38.2843,0.680851,-2.79081,883.044,0,0,0,0,0,0,0
0.1,0.0378801,0,-0.365952,0.365952,7.3657,0,0,0.758378,0,-7.32655,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.8807,0,0,0,0,0,11.9527,1.19724,0.0249574,44.1763,0.626082,-2.79081,883.071,0,0,0,0,0,0,0
0.11,0.0458443,0,-0.442893,0.442893,8.10472,0,0,0.834469,0,-8.06165,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.9243,0,0,0,0,0,11.9459,1.19697,0.0267475,50.7405,0.578486,-2.79081,883.095,0,0,0,0,0,0,0
0.12,0.0545696,0,-0.527187,0.527187,8.84418,0,0,0.910604,0,-8.79718,0,1.46765,0,0.742617,0,0.669716,0,0,0,0,73.9676,0,0,0,0,0,11.9392,1.1967,0.0285917,57.978,0.53692,-2.79081,883.114,0,0,0,0,0,0,0
