time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,0,0,0,0,0,0,12.365,1.19804,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000193227,0,-0.00354895,0.00354895,0.710914,0,0,0.0386494,0,-0.709862,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.1134,0,0,0,0,0,12.3583,1.19777,0.014735,15.3996,1.47983,-2.79205,878.838,0,0,0,0,0,0,0
0.02,0.000773068,0,-0.0141987,0.0141987,1.42227,0,0,0.0773227,0,-1.42016,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.1571,0,0,0,0,0,12.3515,1.1975,0.0150694,16.1064,1.34124,-2.79205,878.9,0,0,0,0,0,0,0
0.03,0.00173976,0,-0.0319536,0.0319536,2.13405,0,0,0.11602,0,-2.1309,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.2005,0,0,0,0,0,12.3448,1.19723,0.0156782,17.4341,1.21096,-2.79205,878.957,0,0,0,0,0,0,0
0.04,0.00309354,0,-0.0568181,0.0568181,2.84628,0,0,0.15474,0,-2.84207,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.2436,0,0,0,0,0,12.3381,1.19696,0.0165316,19.3838,1.09219,-2.79205,879.01,0,0,0,0,0,0,0
0.05,0.00483464,0,-0.0887964,0.0887964,3.55893,0,0,0.193484,0,-3.55366,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.2865,0,0,0,0,0,12.3313,1.1967,0.0175946,21.9566,0.986336,-2.79205,879.058,0,0,0,0,0,0,0
0.06,0.0069633,0,-0.127893,0.127893,4.272,0,0,0.232251,0,-4.26569,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.3291,0,0,0,0,0,12.3246,1.19643,0.0188321,25.1536,0.8934,-2.79205,879.103,0,0,0,0,0,0,0
0.07,0.00947974,0,-0.174112,0.174112,4.98551,0,0,0.271041,0,-4.97813,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.3714,0,0,0,0,0,12.3179,1.19616,0.0202124,28.9759,0.81248,-2.79205,879.144,0,0,0,0,0,0,0
0.08,0.0123842,0,-0.227457,0.227457,5.69943,0,0,0.309854,0,-5.691,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.4134,0,0,0,0,0,12.3111,1.19589,0.0217087,33.4245,0.742261,-2.79205,879.18,0,0,0,0,0,0,0
0.09,0.0156769,0,-0.287933,0.287933,6.41377,0,0,0.34869,0,-6.40429,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.4551,0,0,0,0,0,12.3044,1.19563,0.0232989,38.5006,0.68132,-2.79205,879.213,0,0,0,0,0,0,0
0.1,0.0193581,0,-0.355544,0.355544,7.12853,0,0,0.387549,0,-7.11799,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.4966,0,0,0,0,0,12.2977,1.19536,0.0249655,44.2052,0.628307,-2.79205,879.242,0,0,0,0,0,0,0
0.11,0.023428,0,-0.430294,0.430294,7.8437,0,0,0.42643,0,-7.8321,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.5378,0,0,0,0,0,12.2909,1.19509,0.0266944,50.5393,0.582014,-2.79205,879.267,0,0,0,0,0,0,0
0.12,0.0278867,0,-0.512187,0.512187,8.55929,0,0,0.465333,0,-8.54663,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.5788,0,0,0,0,0,12.2842,1.19482,0.0284746,57.504,0.541407,-2.79205,879.289,0,0,0,0,0,0,0
0.13,0.0327347,0,-0.601228,0.601228,9.27528,0,0,0.504258,0,-9.26156,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.6195,0,0,0,0,0,12.2775,1.19456,0.0302972,65.1003,0.50561,-2.79205,879.306,0,0,0,0,0,0,0
0.14,0.037972,0,-0.69742,0.69742,9.99168,0,0,0.543206,0,-9.9769,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.6599,0,0,0,0,0,12.2707,1.19429,0.0321552,73.3292,0.473894,-2.79205,879.32,0,0,0,0,0,0,0
0.15,0.0435989,0,-0.800767,0.800767,10.7085,0,0,0.582175,0,-10.6926,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.7001,0,0,0,0,0,12.264,1.19403,0.0340431,82.1917,0.445653,-2.79205,879.331,0,0,0,0,0,0,0
0.16,0.0496156,0,-0.911274,0.911274,11.4257,0,0,0.621167,0,-11.4088,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.74,0,0,0,0,0,12.2573,1.19376,0.0359564,91.6888,0.420384,-2.79205,879.338,0,0,0,0,0,0,0
0.17,0.0560223,0,-1.02894,1.02894,12.1433,0,0,0.660179,0,-12.1253,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.7798,0,0,0,0,0,12.2505,1.19349,0.0378914,101.822,0.397669,-2.79205,879.341,0,0,0,0,0,0,0
0.18,0.0628192,0,-1.15378,1.15378,12.8613,0,0,0.699214,0,-12.8423,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.8192,0,0,0,0,0,12.2438,1.19323,0.0398452,112.591,0.37716,-2.79205,879.341,0,0,0,0,0,0,0
0.19,0.0700066,0,-1.28579,1.28579,13.5797,0,0,0.73827,0,-13.5596,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.8585,0,0,0,0,0,12.2371,1.19296,0.0418152,123.997,0.358566,-2.79205,879.338,0,0,0,0,0,0,0
0.2,0.0775847,0,-1.42497,1.42497,14.2984,0,0,0.777347,0,-14.2773,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.8975,0,0,0,0,0,12.2303,1.1927,0.0437995,136.043,0.341641,-2.79205,879.331,0,0,0,0,0,0,0
0.21,0.0855536,0,-1.57134,1.57134,15.0176,0,0,0.816445,0,-14.9954,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.9363,0,0,0,0,0,12.2236,1.19243,0.0457963,148.727,0.326179,-2.79205,879.321,0,0,0,0,0,0,0
0.22,0.0939137,0,-1.72488,1.72488,15.7372,0,0,0.855564,0,-15.7139,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,71.9749,0,0,0,0,0,12.2169,1.19217,0.0478043,162.052,0.312005,-2.79205,879.309,0,0,0,0,0,0,0
0.23,0.102665,0,-1.88562,1.88562,16.4571,0,0,0.894705,0,-16.4328,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.0133,0,0,0,0,0,12.2101,1.19191,0.0498221,176.019,0.298969,-2.79205,879.293,0,0,0,0,0,0,0
0.24,0.111808,0,-2.05354,2.05354,17.1774,0,0,0.933866,0,-17.152,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.0515,0,0,0,0,0,12.2034,1.19164,0.0518489,190.627,0.286944,-2.79205,879.274,0,0,0,0,0,0,0
0.25,0.121342,0,-2.22866,2.22866,17.8981,0,0,0.973047,0,-17.8717,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.0895,0,0,0,0,0,12.1967,1.19138,0.0538837,205.879,0.275819,-2.79205,879.252,0,0,0,0,0,0,0
0.26,0.131269,0,-2.41098,2.41098,18.6192,0,0,1.01225,0,-18.5917,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.1272,0,0,0,0,0,12.1899,1.19112,0.0559258,221.774,0.2655,-2.79205,879.227,0,0,0,0,0,0,0
0.27,0.141587,0,-2.60049,2.60049,19.3407,0,0,1.05147,0,-19.3121,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.1648,0,0,0,0,0,12.1832,1.19085,0.0579744,238.314,0.255904,-2.79205,879.199,0,0,0,0,0,0,0
0.28,0.152298,0,-2.79722,2.79722,20.0625,0,0,1.09072,0,-20.0328,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.2022,0,0,0,0,0,12.1765,1.19059,0.0600292,255.501,0.246959,-2.79205,879.169,0,0,0,0,0,0,0
0.29,0.163402,0,-3.00115,3.00115,20.7847,0,0,1.12998,0,-20.754,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.2391,0,0,0,0,0,12.1697,1.19033,0.0620895,273.333,0.238603,-2.79205,879.131,0,0,0,0,0,0,0
0.3,0.174898,0,-3.2123,3.2123,21.5073,0,0,1.16926,0,-21.4755,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.2758,0,0,0,0,0,12.163,1.19006,0.0641549,291.814,0.23078,-2.79205,879.091,0,0,0,0,0,0,0
0.31,0.186787,0,-3.43066,3.43066,22.2302,0,0,1.20857,0,-22.1974,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.3122,0,0,0,0,0,12.1563,1.1898,0.0662251,310.942,0.223442,-2.79205,879.047,0,0,0,0,0,0,0
0.32,0.199069,0,-3.65625,3.65625,22.9535,0,0,1.24789,0,-22.9196,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.3484,0,0,0,0,0,12.1495,1.18954,0.0682996,330.72,0.216546,-2.79205,879,0,0,0,0,0,0,0
0.33,0.211745,0,-3.88906,3.88906,23.6772,0,0,1.28723,0,-23.6422,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.3844,0,0,0,0,0,12.1428,1.18928,0.0703783,351.147,0.210053,-2.79205,878.95,0,0,0,0,0,0,0
0.34,0.224814,0,-4.12909,4.12909,24.4012,0,0,1.32659,0,-24.3651,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.4202,0,0,0,0,0,12.1361,1.18902,0.0724609,372.225,0.20393,-2.79205,878.896,0,0,0,0,0,0,0
0.35,0.238277,0,-4.37636,4.37636,25.1256,0,0,1.36597,0,-25.0884,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.4557,0,0,0,0,0,12.1293,1.18876,0.074547,393.955,0.198147,-2.79205,878.84,0,0,0,0,0,0,0
0.36,0.252134,0,-4.63086,4.63086,25.8503,0,0,1.40538,0,-25.8121,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.4911,0,0,0,0,0,12.1226,1.1885,0.0766365,416.337,0.192676,-2.79205,878.781,0,0,0,0,0,0,0
0.37,0.266384,0,-4.8926,4.8926,26.5754,0,0,1.4448,0,-26.5361,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.5262,0,0,0,0,0,12.1159,1.18824,0.0787293,439.372,0.187493,-2.79205,878.719,0,0,0,0,0,0,0
0.38,0.28103,0,-5.16159,5.16159,27.3009,0,0,1.48423,0,-27.2605,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.5611,0,0,0,0,0,12.1091,1.18797,0.0808251,463.061,0.182577,-2.79205,878.653,0,0,0,0,0,0,0
0.39,0.296069,0,-5.43781,5.43781,28.0266,0,0,1.52369,0,-27.9852,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.5959,0,0,0,0,0,12.1024,1.18771,0.0829237,487.404,0.177906,-2.79205,878.585,0,0,0,0,0,0,0
0.4,0.311504,0,-5.72129,5.72129,28.7528,0,0,1.56317,0,-28.7103,0,1.5164,0,0.726074,0,0.687617,0,0,0,0,72.6304,0,0,0,0,0,12.0957,1.18745,0.0850251,512.403,0.173465,-2.79205,878.514,0,0,0,0,0,0,0
0.41,0.327333,0,-6.01202,6.01202,29.4793,0.0026377,0.0081252,1.61078,0.0026377,-29.4352,0,1.5164,0,0.726074,0,0.687617,0,0,0.00128734,-0.000469247,72.6648,1.5939,4.90524,1.62891e-20,0.771018,-0.281096,12.0889,1.1872,0.0871249,538.006,0.168952,-2.79199,878.44,19.1014,58.8404,0,2.49393,-0.909232,0,0
0.42,0.343882,0.000105742,-6.30999,6.30999,30.2061,0.0191138,0.0586252,1.69916,0.0185454,-30.1583,-0.000345954,1.51646,-0.000346466,0.726056,-6.46982e-06,0.687636,-6.83166e-06,2.71485e-23,0.009051,-0.00330133,72.6984,1.70189,5.19627,0,0.781577,-0.285273,12.0822,1.18694,0.0892069,564.006,0.1632,-2.79162,878.365,19.3577,59.4792,0,2.52703,-0.922355,0,0
0.43,0.361318,0.000371531,-6.61519,6.61519,30.9332,0.0366868,0.11208,1.78802,0.0346402,-30.8817,-0.00121923,1.51658,-0.00122103,0.726011,-2.27467e-05,0.687683,-2.40189e-05,2.71485e-23,0.0169161,-0.00617372,72.7307,1.81328,5.49616,-2.085e-18,0.791292,-0.289153,12.0755,1.18668,0.0912924,590.664,0.157608,-2.79125,878.284,19.5901,60.0501,0,2.55737,-0.934512,0,0
0.44,0.379644,0.000799034,-6.92762,6.92762,31.6607,0.0553903,0.168577,1.87725,0.0508812,-31.6054,-0.00263463,1.51679,-0.0026385,0.725939,-4.8964e-05,0.687759,-5.17025e-05,-2.42979e-20,0.0248738,-0.00908334,72.7616,1.92795,5.80456,0,0.800106,-0.292717,12.0687,1.18642,0.0933813,617.982,0.152162,-2.79087,878.198,19.7971,60.5494,0,2.58478,-0.945638,0,0
0.45,0.398863,0.0013895,-7.2473,7.2473,32.3884,0.0752563,0.228198,1.96673,0.0672258,-32.3295,-0.00461143,1.51708,-0.00461818,0.72584,-8.52443e-05,0.687863,-9.00117e-05,3.50216e-21,0.032915,-0.0120269,72.7911,2.04576,6.12107,8.34002e-18,0.807963,-0.295944,12.062,1.18616,0.0954736,645.96,0.14685,-2.79048,878.109,19.9774,60.9735,0,2.60908,-0.955666,0,0
0.46,0.418979,0.00214375,-7.57421,7.57421,33.1165,0.0963155,0.291024,2.05634,0.0836299,-33.0539,-0.00717376,1.51745,-0.00718418,0.725713,-0.000131698,0.687998,-0.000139064,1.74022e-20,0.0410297,-0.015001,72.8191,2.16656,6.44523,0,0.814807,-0.298813,12.0553,1.1859,0.0975692,674.602,0.141662,-2.79009,878.015,20.1297,61.3188,0,2.63009,-0.96453,0,0
0.47,0.43999,0.00306215,-7.90838,7.90838,33.8448,0.118597,0.357127,2.14594,0.100048,-33.7787,-0.0103511,1.5179,-0.010366,0.725558,-0.000188425,0.688161,-0.000198963,-1.03979e-20,0.0492076,-0.0180019,72.8454,2.29018,6.77655,0,0.820582,-0.301302,12.0485,1.18564,0.099668,703.909,0.136588,-2.78969,877.919,20.2525,61.5817,0,2.64764,-0.972162,0,0
