time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.48792,0,0.735794,0,0.677205,0,0,0,0,0,0,0,0,0,0,11.6771,1.20205,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000314044,0,-0.00378042,0.00378042,0.75877,0,0,0.0628156,0,-0.756166,0,1.48792,0,0.735794,0,0.677205,0,0,0,0,75.9017,0,0,0,0,0,11.6704,1.20177,0.014689,15.3036,1.49675,-2.79142,885.801,0,0,0,0,0,0,0
0.02,0.00125645,0,-0.0151249,0.0151249,1.51803,0,0,0.125672,0,-1.51282,0,1.48792,0,0.735794,0,0.677205,0,0,0,0,75.9508,0,0,0,0,0,11.6636,1.20148,0.0150198,16.0006,1.34806,-2.79142,885.862,0,0,0,0,0,0,0
0.03,0.00282762,0,-0.0340385,0.0340385,2.27778,0,0,0.188569,0,-2.26997,0,1.48792,0,0.735794,0,0.677205,0,0,0,0,75.9995,0,0,0,0,0,11.6569,1.2012,0.0156651,17.4049,1.2086,-2.79142,885.919,0,0,0,0,0,0,0
0.04,0.00502796,0,-0.0605259,0.0605259,3.03802,0,0,0.251506,0,-3.02759,0,1.48792,0,0.735794,0,0.677205,0,0,0,0,76.0478,0,0,0,0,0,11.6502,1.20092,0.0165887,19.5179,1.08233,-2.79142,885.97,0,0,0,0,0,0,0
0.05,0.00785787,0,-0.0945919,0.0945919,3.79874,0,0,0.314483,0,-3.7857,0,1.48792,0,0.735794,0,0.677205,0,0,0,0,76.0958,0,0,0,0,0,11.6434,1.20064,0.0177479,22.3409,0.970871,-2.79142,886.017,0,0,0,0,0,0,0
0.06,0.0113177,0,-0.136241,0.136241,4.55994,0,0,0.377499,0,-4.54428,0,1.48792,0,0.735794,0,0.677205,0,0,0,0,76.1435,0,0,0,0,0,11.6367,1.20036,0.0191003,25.8751,0.874057,-2.79142,886.06,0,0,0,0,0,0,0
0.07,0.015408,0,-0.185479,0.185479,5.32161,0,0,0.440555,0,-5.30334,0,1.48792,0,0.735794,0,0.677205,0,0,0,0,76.1908,0,0,0,0,0,11.63,1.20007,0.0206083,30.122,0.790662,-2.79142,886.097,0,0,0,0,0,0,0
0.08,0.020129,0,-0.24231,0.24231,6.08375,0,0,0.50365,0,-6.06287,0,1.48792,0,0.735794,0,0.677205,0,0,0,0,76.2378,0,0,0,0,0,11.6232,1.19979,0.0222407,35.0827,0.71902,-2.79142,886.131,0,0,0,0,0,0,0
0.09,0.0254811,0,-0.306738,0.306738,6.84636,0,0,0.566784,0,-6.82286,0,1.48792,0,0.735794,0,0.677205,0,0,0,0,76.2845,0,0,0,0,0,11.6165,1.19951,0.0239725,40.7586,0.657408,-2.79142,886.159,0,0,0,0,0,0,0
