time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,0,0,0,0,0,0,11.0601,1.20607,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000396518,0,-0.00401352,0.00401352,0.806703,0,0,0.0793127,0,-0.802795,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,80.6979,0,0,0,0,0,11.0534,1.20577,0.0146654,15.2546,1.50166,-2.79096,891.986,0,0,0,0,0,0,0
0.02,0.00158643,0,-0.0160577,0.0160577,1.61396,0,0,0.158679,0,-1.60614,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,80.7525,0,0,0,0,0,11.0467,1.20548,0.015017,15.9947,1.34341,-2.79096,892.047,0,0,0,0,0,0,0
0.03,0.00357028,0,-0.0361381,0.0361381,2.42175,0,0,0.2381,0,-2.41002,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,80.8068,0,0,0,0,0,11.0399,1.20518,0.0157232,17.5343,1.19578,-2.79096,892.102,0,0,0,0,0,0,0
0.04,0.0063486,0,-0.0642599,0.0642599,3.23009,0,0,0.317573,0,-3.21444,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,80.8607,0,0,0,0,0,11.0332,1.20488,0.0167398,19.8751,1.06335,-2.79096,892.152,0,0,0,0,0,0,0
0.05,0.00992192,0,-0.100429,0.100429,4.03896,0,0,0.397099,0,-4.0194,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,80.9141,0,0,0,0,0,11.0265,1.20459,0.0180151,23.0186,0.947776,-2.79096,892.197,0,0,0,0,0,0,0
0.06,0.0142908,0,-0.14465,0.14465,4.84837,0,0,0.476678,0,-4.82488,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,80.9671,0,0,0,0,0,11.0197,1.20429,0.0194989,26.9664,0.848547,-2.79096,892.237,0,0,0,0,0,0,0
0.07,0.0194556,0,-0.196928,0.196928,5.65831,0,0,0.556308,0,-5.63089,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.0198,0,0,0,0,0,11.013,1.204,0.0211479,31.7201,0.764001,-2.79096,892.271,0,0,0,0,0,0,0
0.08,0.0254171,0,-0.257269,0.257269,6.46877,0,0,0.63599,0,-6.43742,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.072,0,0,0,0,0,11.0063,1.2037,0.0229269,37.2811,0.692072,-2.79096,892.3,0,0,0,0,0,0,0
0.09,0.0321756,0,-0.325678,0.325678,7.27974,0,0,0.715723,0,-7.24448,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.1238,0,0,0,0,0,10.9995,1.20341,0.0248085,43.651,0.630733,-2.79096,892.325,0,0,0,0,0,0,0
0.1,0.0397317,0,-0.40216,0.40216,8.09124,0,0,0.795507,0,-8.05204,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.1753,0,0,0,0,0,10.9928,1.20312,0.0267713,50.8312,0.578176,-2.79096,892.344,0,0,0,0,0,0,0
0.11,0.0480859,0,-0.486721,0.486721,8.90325,0,0,0.875341,0,-8.86011,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.2264,0,0,0,0,0,10.9861,1.20282,0.0287993,58.8232,0.53288,-2.79096,892.359,0,0,0,0,0,0,0
0.12,0.0572387,0,-0.579364,0.579364,9.71577,0,0,0.955226,0,-9.66869,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.2771,0,0,0,0,0,10.9793,1.20253,0.0308798,67.6285,0.493588,-2.79096,892.369,0,0,0,0,0,0,0
0.13,0.0671906,0,-0.680096,0.680096,10.5288,0,0,1.03516,0,-10.4778,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.3274,0,0,0,0,0,10.9726,1.20223,0.0330033,77.2484,0.459282,-2.79096,892.374,0,0,0,0,0,0,0
0.14,0.0779421,0,-0.788922,0.788922,11.3423,0,0,1.11514,0,-11.2874,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.3774,0,0,0,0,0,10.9659,1.20194,0.0351622,87.6845,0.429138,-2.79096,892.374,0,0,0,0,0,0,0
0.15,0.0894936,0,-0.905845,0.905845,12.1563,0,0,1.19518,0,-12.0974,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.4271,0,0,0,0,0,10.9591,1.20165,0.0373508,98.9381,0.402486,-2.79096,892.371,0,0,0,0,0,0,0
0.16,0.101846,0,-1.03087,1.03087,12.9709,0,0,1.27526,0,-12.908,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.4764,0,0,0,0,0,10.9524,1.20136,0.0395643,111.011,0.378786,-2.79096,892.362,0,0,0,0,0,0,0
0.17,0.114999,0,-1.16401,1.16401,13.7859,0,0,1.35539,0,-13.7191,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.5253,0,0,0,0,0,10.9457,1.20106,0.041799,123.903,0.357595,-2.79096,892.35,0,0,0,0,0,0,0
0.18,0.128954,0,-1.30526,1.30526,14.6014,0,0,1.43556,0,-14.5306,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.574,0,0,0,0,0,10.9389,1.20077,0.044052,137.618,0.338552,-2.79096,892.333,0,0,0,0,0,0,0
0.19,0.14371,0,-1.45462,1.45462,15.4173,0,0,1.51579,0,-15.3426,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.6223,0,0,0,0,0,10.9322,1.20048,0.0463207,152.155,0.321358,-2.79096,892.312,0,0,0,0,0,0,0
0.2,0.15927,0,-1.61211,1.61211,16.2338,0,0,1.59606,0,-16.1552,0,1.47232,0,0.741052,0,0.671447,0,0,0,0,81.6703,0,0,0,0,0,10.9255,1.20019,0.0486032,167.517,0.305765,-2.79096,892.287,0,0,0,0,0,0,0
