time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,0,0,0,0,0,0,12.02,1.19999,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000469956,0,-0.00364342,0.00364342,0.734799,0,0,0.0940013,0,-0.728761,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,73.5032,0,0,0,0,0,12.0133,1.19972,0.014592,15.1022,1.54386,-2.78987,883.014,0,0,0,0,0,0,0
0.02,0.00188022,0,-0.0145768,0.0145768,1.47006,0,0,0.188062,0,-1.45798,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,73.5497,0,0,0,0,0,12.0065,1.19944,0.0148085,15.5537,1.39748,-2.78987,883.077,0,0,0,0,0,0,0
0.03,0.0042314,0,-0.0328046,0.0328046,2.20579,0,0,0.282182,0,-2.18767,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,73.5958,0,0,0,0,0,11.9998,1.19917,0.01533,16.6684,1.25811,-2.78987,883.134,0,0,0,0,0,0,0
0.04,0.00752406,0,-0.0583316,0.0583316,2.94198,0,0,0.376361,0,-2.91781,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,73.6416,0,0,0,0,0,11.9931,1.19889,0.0161274,18.4475,1.13012,-2.78987,883.188,0,0,0,0,0,0,0
0.05,0.0117588,0,-0.0911623,0.0911623,3.67862,0,0,0.470598,0,-3.6484,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,73.687,0,0,0,0,0,11.9863,1.19862,0.0171629,20.8922,1.0158,-2.78987,883.237,0,0,0,0,0,0,0
0.06,0.0169362,0,-0.131301,0.131301,4.41572,0,0,0.564893,0,-4.37944,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,73.7322,0,0,0,0,0,11.9796,1.19834,0.0183966,24.0038,0.915558,-2.78987,883.282,0,0,0,0,0,0,0
0.07,0.0230569,0,-0.178752,0.178752,5.15326,0,0,0.659246,0,-5.11092,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,73.777,0,0,0,0,0,11.9729,1.19807,0.0197921,27.7833,0.828619,-2.78987,883.322,0,0,0,0,0,0,0
0.08,0.0301213,0,-0.233521,0.233521,5.89126,0,0,0.753656,0,-5.84285,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,73.8216,0,0,0,0,0,11.9661,1.19779,0.0213179,32.232,0.753572,-2.78987,883.359,0,0,0,0,0,0,0
0.09,0.0381302,0,-0.295611,0.295611,6.62969,0,0,0.848123,0,-6.57522,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,73.8658,0,0,0,0,0,11.9594,1.19752,0.0229485,37.3511,0.688824,-2.78987,883.391,0,0,0,0,0,0,0
0.1,0.047084,0,-0.365027,0.365027,7.36857,0,0,0.942646,0,-7.30803,0,1.44252,0,0.750975,0,0.66033,0,0,0,0,73.9097,0,0,0,0,0,11.9527,1.19724,0.0246634,43.1417,0.632836,-2.78987,883.418,0,0,0,0,0,0,0
