time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,0,0,0,0,0,0,12.02,1.19999,0,0,0,0,1.26481e-321,2.96439e-323,2.57631e-312,6.95277e-310,2.57631e-312,2.122e-314,0,0
0.01,0.000295374,0,-0.00365926,0.00365926,0.73431,0,0,0.0590811,0,-0.73193,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.4543,0,0,0,0,0,12.0133,1.19972,0.0146886,15.3027,1.49946,-2.79148,882.426,0,0,0,0,0,0,0
0.02,0.00118175,0,-0.0146401,0.0146401,1.46909,0,0,0.1182,0,-1.46432,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.5006,0,0,0,0,0,12.0065,1.19944,0.0149979,15.9541,1.35535,-2.79148,882.488,0,0,0,0,0,0,0
0.03,0.00265949,0,-0.0329472,0.0329472,2.20432,0,0,0.177355,0,-2.19718,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.5466,0,0,0,0,0,11.9998,1.19917,0.0156032,17.2678,1.21967,-2.79148,882.545,0,0,0,0,0,0,0
0.04,0.00472897,0,-0.0585852,0.0585852,2.94002,0,0,0.236548,0,-2.93049,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.5923,0,0,0,0,0,11.9931,1.19889,0.0164724,19.2452,1.09612,-2.79148,882.597,0,0,0,0,0,0,0
0.05,0.00739057,0,-0.0915585,0.0915585,3.67617,0,0,0.295777,0,-3.66425,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.6377,0,0,0,0,0,11.9863,1.19862,0.0175669,21.8874,0.986364,-2.79148,882.646,0,0,0,0,0,0,0
0.06,0.0106446,0,-0.131872,0.131872,4.41277,0,0,0.355042,0,-4.39846,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.6827,0,0,0,0,0,11.9796,1.19834,0.0188478,25.1956,0.890432,-2.79148,882.689,0,0,0,0,0,0,0
0.07,0.0144915,0,-0.179529,0.179529,5.14982,0,0,0.414344,0,-5.13312,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.7275,0,0,0,0,0,11.9729,1.19807,0.0202804,29.1711,0.807316,-2.79148,882.729,0,0,0,0,0,0,0
0.08,0.0189316,0,-0.234536,0.234536,5.88732,0,0,0.473681,0,-5.86823,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.7719,0,0,0,0,0,11.9661,1.19779,0.0218351,33.815,0.735549,-2.79148,882.764,0,0,0,0,0,0,0
0.09,0.0239653,0,-0.296895,0.296895,6.62526,0,0,0.533054,0,-6.60378,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.816,0,0,0,0,0,11.9594,1.19752,0.0234881,39.1284,0.673559,-2.79148,882.795,0,0,0,0,0,0,0
0.1,0.0295928,0,-0.366613,0.366613,7.36364,0,0,0.592463,0,-7.33976,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.8599,0,0,0,0,0,11.9527,1.19724,0.0252205,45.1126,0.619867,-2.79148,882.822,0,0,0,0,0,0,0
0.11,0.0358147,0,-0.443692,0.443692,8.10245,0,0,0.651907,0,-8.07619,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.9034,0,0,0,0,0,11.9459,1.19697,0.0270172,51.7687,0.573166,-2.79148,882.845,0,0,0,0,0,0,0
0.12,0.0426311,0,-0.528138,0.528138,8.8417,0,0,0.711385,0,-8.81304,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.9467,0,0,0,0,0,11.9392,1.1967,0.0288665,59.0977,0.532343,-2.79148,882.864,0,0,0,0,0,0,0
0.13,0.0500425,0,-0.619954,0.619954,9.58139,0,0,0.770899,0,-9.55032,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,73.9897,0,0,0,0,0,11.9325,1.19642,0.0307592,67.1009,0.496468,-2.79148,882.88,0,0,0,0,0,0,0
0.14,0.0580492,0,-0.719146,0.719146,10.3215,0,0,0.830446,0,-10.288,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,74.0324,0,0,0,0,0,11.9257,1.19615,0.032688,75.7792,0.46477,-2.79148,882.891,0,0,0,0,0,0,0
0.15,0.0666515,0,-0.825716,0.825716,11.062,0,0,0.890028,0,-11.0262,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,74.0748,0,0,0,0,0,11.919,1.19588,0.0346471,85.1339,0.436613,-2.79148,882.898,0,0,0,0,0,0,0
0.16,0.0758498,0,-0.939671,0.939671,11.803,0,0,0.949644,0,-11.7647,0,1.49025,0,0.735003,0,0.678064,0,0,0,0,74.117,0,0,0,0,0,11.9123,1.19561,0.0366319,95.166,0.411475,-2.79148,882.902,0,0,0,0,0,0,0
