time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,0,0,0,0,0,0,11.5854,1.20262,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.00035644,0,-0.00381116,0.00381116,0.765642,0,0,0.0712958,0,-0.762315,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,76.5892,0,0,0,0,0,11.5787,1.20233,0.0146686,15.2612,1.50501,-2.79112,886.802,0,0,0,0,0,0,0
0.02,0.00142607,0,-0.015248,0.015248,1.53178,0,0,0.142638,0,-1.52513,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,76.6391,0,0,0,0,0,11.5719,1.20205,0.014986,15.9287,1.35454,-2.79112,886.863,0,0,0,0,0,0,0
0.03,0.00320936,0,-0.0343154,0.0343154,2.29842,0,0,0.214027,0,-2.28844,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,76.6886,0,0,0,0,0,11.5652,1.20177,0.0156251,17.3163,1.21324,-2.79112,886.919,0,0,0,0,0,0,0
0.04,0.00570676,0,-0.0610183,0.0610183,3.06555,0,0,0.285461,0,-3.05223,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,76.7377,0,0,0,0,0,11.5585,1.20148,0.0165494,19.4254,1.08529,-2.79112,886.971,0,0,0,0,0,0,0
0.05,0.00891873,0,-0.0953617,0.0953617,3.83318,0,0,0.356941,0,-3.81652,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,76.7865,0,0,0,0,0,11.5517,1.2012,0.0177148,22.2575,0.972426,-2.79112,887.018,0,0,0,0,0,0,0
0.06,0.0128457,0,-0.13735,0.13735,4.60128,0,0,0.428467,0,-4.58129,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,76.835,0,0,0,0,0,11.545,1.20091,0.0190776,25.8138,0.87451,-2.79112,887.06,0,0,0,0,0,0,0
0.07,0.0174882,0,-0.186989,0.186989,5.36987,0,0,0.500037,0,-5.34654,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,76.883,0,0,0,0,0,11.5383,1.20063,0.0205993,30.0957,0.790287,-2.79112,887.097,0,0,0,0,0,0,0
0.08,0.0228466,0,-0.244283,0.244283,6.13894,0,0,0.571652,0,-6.11227,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,76.9308,0,0,0,0,0,11.5315,1.20035,0.0222476,35.1045,0.718042,-2.79112,887.13,0,0,0,0,0,0,0
0.09,0.0289214,0,-0.309236,0.309236,6.90849,0,0,0.643311,0,-6.87847,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,76.9782,0,0,0,0,0,11.5248,1.20006,0.0239968,40.8416,0.656001,-2.79112,887.159,0,0,0,0,0,0,0
0.1,0.035713,0,-0.381854,0.381854,7.67851,0,0,0.715015,0,-7.64514,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.0253,0,0,0,0,0,11.5181,1.19978,0.0258269,47.3081,0.602535,-2.79112,887.182,0,0,0,0,0,0,0
0.11,0.0432218,0,-0.462141,0.462141,8.44899,0,0,0.786762,0,-8.41228,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.072,0,0,0,0,0,11.5113,1.1995,0.0277221,54.5054,0.55623,-2.79112,887.202,0,0,0,0,0,0,0
0.12,0.0514484,0,-0.550101,0.550101,9.21995,0,0,0.858552,0,-9.17989,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.1185,0,0,0,0,0,11.5046,1.19922,0.0296703,62.4348,0.515903,-2.79112,887.217,0,0,0,0,0,0,0
0.13,0.060393,0,-0.64574,0.64574,9.99136,0,0,0.930385,0,-9.94795,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.1646,0,0,0,0,0,11.4979,1.19893,0.031662,71.0974,0.480575,-2.79112,887.228,0,0,0,0,0,0,0
0.14,0.0700562,0,-0.749061,0.749061,10.7632,0,0,1.00226,0,-10.7165,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.2104,0,0,0,0,0,11.4911,1.19865,0.0336897,80.4946,0.449445,-2.79112,887.235,0,0,0,0,0,0,0
0.15,0.0804384,0,-0.860071,0.860071,11.5356,0,0,1.07418,0,-11.4854,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.2559,0,0,0,0,0,11.4844,1.19837,0.0357476,90.6275,0.421857,-2.79112,887.238,0,0,0,0,0,0,0
0.16,0.09154,0,-0.978772,0.978772,12.3084,0,0,1.14614,0,-12.2549,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.3011,0,0,0,0,0,11.4777,1.19809,0.0378309,101.497,0.397275,-2.79112,887.236,0,0,0,0,0,0,0
0.17,0.103361,0,-1.10517,1.10517,13.0816,0,0,1.21814,0,-13.0247,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.346,0,0,0,0,0,11.4709,1.19781,0.039936,113.105,0.375259,-2.79112,887.231,0,0,0,0,0,0,0
0.18,0.115903,0,-1.23927,1.23927,13.8553,0,0,1.29019,0,-13.7951,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.3906,0,0,0,0,0,11.4642,1.19753,0.0420597,125.453,0.355445,-2.79112,887.222,0,0,0,0,0,0,0
0.19,0.129165,0,-1.38107,1.38107,14.6294,0,0,1.36227,0,-14.5658,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.435,0,0,0,0,0,11.4575,1.19725,0.0441996,138.54,0.337532,-2.79112,887.209,0,0,0,0,0,0,0
0.2,0.143149,0,-1.53059,1.53059,15.404,0,0,1.4344,0,-15.337,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.4791,0,0,0,0,0,11.4507,1.19697,0.0463536,152.37,0.32127,-2.79112,887.192,0,0,0,0,0,0,0
0.21,0.157853,0,-1.68781,1.68781,16.179,0,0,1.50657,0,-16.1087,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.5229,0,0,0,0,0,11.444,1.19669,0.04852,166.942,0.306447,-2.79112,887.172,0,0,0,0,0,0,0
0.22,0.17328,0,-1.85276,1.85276,16.9544,0,0,1.57878,0,-16.8808,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.5665,0,0,0,0,0,11.4373,1.19641,0.0506974,182.258,0.292886,-2.79112,887.148,0,0,0,0,0,0,0
0.23,0.189429,0,-2.02543,2.02543,17.7303,0,0,1.65103,0,-17.6533,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.6098,0,0,0,0,0,11.4305,1.19613,0.0528846,198.319,0.280438,-2.79112,887.121,0,0,0,0,0,0,0
0.24,0.206301,0,-2.20583,2.20583,18.5066,0,0,1.72332,0,-18.4262,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.6528,0,0,0,0,0,11.4238,1.19585,0.0550806,215.127,0.268974,-2.79112,887.091,0,0,0,0,0,0,0
0.25,0.223896,0,-2.39396,2.39396,19.2834,0,0,1.79565,0,-19.1996,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.6957,0,0,0,0,0,11.4171,1.19557,0.0572845,232.681,0.258385,-2.79112,887.057,0,0,0,0,0,0,0
0.26,0.242214,0,-2.58982,2.58982,20.0605,0,0,1.86802,0,-19.9734,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.7383,0,0,0,0,0,11.4103,1.19529,0.0594955,250.984,0.248576,-2.79112,887.02,0,0,0,0,0,0,0
0.27,0.261256,0,-2.79343,2.79343,20.8381,0,0,1.94043,0,-20.7476,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.7803,0,0,0,0,0,11.4036,1.19501,0.0617132,270.037,0.239466,-2.79112,886.976,0,0,0,0,0,0,0
0.28,0.281023,0,-3.00477,3.00477,21.6161,0,0,2.01287,0,-21.5222,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.822,0,0,0,0,0,11.3969,1.19473,0.0639367,289.839,0.230984,-2.79112,886.927,0,0,0,0,0,0,0
0.29,0.301514,0,-3.22387,3.22387,22.3946,0,0,2.08536,0,-22.2973,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.8634,0,0,0,0,0,11.3901,1.19446,0.0661658,310.394,0.223069,-2.79112,886.875,0,0,0,0,0,0,0
0.3,0.32273,0,-3.45072,3.45072,23.1734,0,0,2.15788,0,-23.0727,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.9046,0,0,0,0,0,11.3834,1.19418,0.0684,331.7,0.215666,-2.79112,886.819,0,0,0,0,0,0,0
0.31,0.344671,0,-3.68533,3.68533,23.9527,0,0,2.23045,0,-23.8486,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.9454,0,0,0,0,0,11.3767,1.1939,0.0706389,353.76,0.208728,-2.79112,886.759,0,0,0,0,0,0,0
0.32,0.367339,0,-3.92769,3.92769,24.7323,0,0,2.30305,0,-24.6249,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,77.986,0,0,0,0,0,11.3699,1.19362,0.0728821,376.575,0.202214,-2.79112,886.696,0,0,0,0,0,0,0
0.33,0.390733,0,-4.17783,4.17783,25.5124,0,0,2.37569,0,-25.4015,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,78.0264,0,0,0,0,0,11.3632,1.19335,0.0751294,400.144,0.196086,-2.79112,886.63,0,0,0,0,0,0,0
0.34,0.414853,0,-4.43573,4.43573,26.2928,0,0,2.44836,0,-26.1786,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,78.0665,0,0,0,0,0,11.3565,1.19307,0.0773806,424.471,0.190311,-2.79112,886.559,0,0,0,0,0,0,0
0.35,0.4397,0,-4.7014,4.7014,27.0737,0,0,2.52108,0,-26.9561,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,78.1063,0,0,0,0,0,11.3497,1.19279,0.0796354,449.554,0.18486,-2.79112,886.486,0,0,0,0,0,0,0
0.36,0.465274,0,-4.97485,4.97485,27.855,0,0,2.59383,0,-27.7339,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,78.1459,0,0,0,0,0,11.343,1.19252,0.0818936,475.396,0.179706,-2.79112,886.409,0,0,0,0,0,0,0
0.37,0.491577,0,-5.25608,5.25608,28.6366,0,0,2.66661,0,-28.5122,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,78.1852,0,0,0,0,0,11.3363,1.19224,0.084155,501.997,0.174827,-2.79112,886.328,0,0,0,0,0,0,0
0.38,0.518607,0,-5.54509,5.54509,29.4187,0,0,2.73944,0,-29.2908,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,78.2243,0,0,0,0,0,11.3295,1.19196,0.0864195,529.359,0.170201,-2.79112,886.245,0,0,0,0,0,0,0
0.39,0.546365,0,-5.8419,5.8419,30.2011,0,0,2.8123,0,-30.0699,0,1.47754,0,0.739297,0,0.67338,0,0,0,0,78.2631,0,0,0,0,0,11.3228,1.19169,0.0886869,557.481,0.16581,-2.79112,886.158,0,0,0,0,0,0,0
0.4,0.575041,5.78928e-05,-6.14648,6.14648,30.9839,0.0147818,0.0480172,2.9322,0.0144864,-30.8449,-0.000101972,1.47757,-0.000102417,0.739288,-3.2101e-06,0.67339,-3.52434e-06,0,0.00652159,-0.0023859,78.3013,1.82187,5.88931,0,0.786403,-0.287947,11.3161,1.19141,0.0909338,586.066,0.160034,-2.7906,886.067,19.7798,64.3573,0,2.54259,-0.930989,0,0
0.41,0.605011,0.000290472,-6.4588,6.4588,31.7671,0.0335835,0.108454,3.06197,0.0320631,-31.6194,-0.000512456,1.47767,-0.00051469,0.739253,-1.61141e-05,0.673428,-1.76915e-05,-6.95001e-21,0.0144345,-0.00528615,78.338,1.93905,6.19949,0,0.796021,-0.292048,11.3093,1.19114,0.0931801,615.355,0.154128,-2.78996,885.97,20.0302,64.9263,0,2.57263,-0.943861,0,0
0.42,0.636282,0.000699749,-6.77886,6.77886,32.5507,0.0535742,0.172035,3.19217,0.0498182,-32.3942,-0.00123795,1.47786,-0.00124334,0.739191,-3.88501e-05,0.673496,-4.26531e-05,-1.39e-20,0.0224387,-0.00822572,78.3732,2.05966,6.51815,0,0.804638,-0.295805,11.3026,1.19086,0.0954303,645.411,0.148396,-2.7893,885.869,20.2532,65.4167,0,2.59941,-0.955611,0,0
0.43,0.668856,0.00128727,-7.10668,7.10668,33.3346,0.0747876,0.238844,3.32266,0.0677042,-33.1695,-0.00228628,1.47812,-0.00229619,0.739101,-7.15446e-05,0.673594,-7.8548e-05,0,0.0305237,-0.011201,78.4067,2.18354,6.84481,8.34002e-18,0.812193,-0.299195,11.2959,1.19059,0.0976844,676.234,0.142823,-2.78864,885.764,20.4473,65.8246,0,2.62275,-0.966167,0,0
0.44,0.702735,0.0020541,-7.44226,7.44226,34.1188,0.0972554,0.308956,3.4533,0.0856714,-33.945,-0.00366664,1.47847,-0.00368248,0.738985,-0.000114312,0.673722,-0.000125501,4.17001e-20,0.0386788,-0.0142083,78.4385,2.31051,7.17893,0,0.818627,-0.302195,11.2891,1.19031,0.0999422,707.826,0.137396,-2.78796,885.654,20.6111,66.146,0,2.64244,-0.975454,0,0
0.45,0.737922,0.0030008,-7.78559,7.78559,34.9034,0.121007,0.382445,3.58396,0.103669,-34.721,-0.00538973,1.47889,-0.0054129,0.738841,-0.000167252,0.67388,-0.000183624,6.95001e-20,0.0468923,-0.0172436,78.4685,2.44037,7.51992,-1.668e-17,0.823876,-0.30478,11.2824,1.19004,0.102204,740.191,0.132105,-2.78727,885.539,20.7428,66.3769,0,2.6583,-0.983398,0,0
0.46,0.774414,0.00412741,-8.13668,8.13668,35.6882,0.146072,0.459376,3.71448,0.121644,-35.4974,-0.00746784,1.4794,-0.00749977,0.738669,-0.000230453,0.674069,-0.000253011,-6.95001e-20,0.0551522,-0.0203025,78.4966,2.57288,7.86712,-1.668e-17,0.82788,-0.306927,11.2757,1.18977,0.104468,773.329,0.126939,-2.78656,885.421,20.8411,66.5134,0,2.67013,-0.989923,0,0
0.47,0.81221,0.00543343,-8.49553,8.49553,36.4733,0.172473,0.539806,3.84472,0.139542,-36.2742,-0.00991497,1.47999,-0.0099571,0.738469,-0.000303987,0.674287,-0.000333743,-9.73002e-20,0.0634456,-0.0233806,78.5226,2.70781,8.21982,3.33601e-17,0.830577,-0.308613,11.2689,1.18949,0.106737,807.243,0.121888,-2.78584,885.298,20.9044,66.5516,0,2.67774,-0.994954,0,0
0.48,0.851307,0.00691781,-8.86216,8.86216,37.2586,0.200235,0.623788,3.97453,0.157307,-37.0515,-0.012747,1.48067,-0.0128008,0.738241,-0.00038791,0.674537,-0.00042588,-4.17001e-20,0.0717591,-0.0264731,78.5465,2.84488,8.57725,0,0.831904,-0.309812,11.2622,1.18922,0.109009,841.934,0.116944,-2.78509,885.171,20.9311,66.4876,0,2.68094,-0.998417,0,0
