time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.47343,0,0.74068,0,0.671858,0,0,0,0,0,0,0,0,0,0,12.02,1.19999,0,0,0,0,1.26481e-321,2.96439e-323,6.17865e-313,6.95277e-310,6.17865e-313,2.122e-314,0,0
0.01,0.000356957,0,-0.00365451,0.00365451,0.734457,0,0,0.0713991,0,-0.730978,0,1.47343,0,0.74068,0,0.671858,0,0,0,0,73.469,0,0,0,0,0,12.0133,1.19972,0.0146546,15.2319,1.51508,-2.791,882.603,0,0,0,0,0,0,0
0.02,0.00142813,0,-0.0146211,0.0146211,1.46938,0,0,0.142843,0,-1.46242,0,1.47343,0,0.74068,0,0.671858,0,0,0,0,73.5154,0,0,0,0,0,12.0065,1.19944,0.0149313,15.8128,1.37016,-2.791,882.665,0,0,0,0,0,0,0
0.03,0.00321397,0,-0.0329044,0.0329044,2.20476,0,0,0.214333,0,-2.19432,0,1.47343,0,0.74068,0,0.671858,0,0,0,0,73.5614,0,0,0,0,0,11.9998,1.19917,0.0155073,17.0562,1.23317,-2.791,882.722,0,0,0,0,0,0,0
0.04,0.00571493,0,-0.0585091,0.0585091,2.94061,0,0,0.285866,0,-2.92668,0,1.47343,0,0.74068,0,0.671858,0,0,0,0,73.6071,0,0,0,0,0,11.9931,1.19889,0.0163514,18.9634,1.10806,-2.791,882.775,0,0,0,0,0,0,0
0.05,0.00893145,0,-0.0914395,0.0914395,3.67691,0,0,0.357444,0,-3.65949,0,1.47343,0,0.74068,0,0.671858,0,0,0,0,73.6525,0,0,0,0,0,11.9863,1.19862,0.0174252,21.5358,0.99672,-2.791,882.824,0,0,0,0,0,0,0
0.06,0.012864,0,-0.1317,0.1317,4.41366,0,0,0.429066,0,-4.39275,0,1.47343,0,0.74068,0,0.671858,0,0,0,0,73.6976,0,0,0,0,0,11.9796,1.19834,0.0186896,24.7744,0.899293,-2.791,882.868,0,0,0,0,0,0,0
0.07,0.0175129,0,-0.179296,0.179296,5.15086,0,0,0.500732,0,-5.12646,0,1.47343,0,0.74068,0,0.671858,0,0,0,0,73.7424,0,0,0,0,0,11.9729,1.19807,0.0201091,28.6804,0.814852,-2.791,882.908,0,0,0,0,0,0,0
0.08,0.0228787,0,-0.234231,0.234231,5.8885,0,0,0.572441,0,-5.86061,0,1.47343,0,0.74068,0,0.671858,0,0,0,0,73.7869,0,0,0,0,0,11.9661,1.19779,0.0216536,33.2551,0.741946,-2.791,882.943,0,0,0,0,0,0,0
0.09,0.0289619,0,-0.29651,0.29651,6.62659,0,0,0.644193,0,-6.59521,0,1.47343,0,0.74068,0,0.671858,0,0,0,0,73.831,0,0,0,0,0,11.9594,1.19752,0.0232986,38.4996,0.678998,-2.791,882.975,0,0,0,0,0,0,0
