time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,0,0,0,0,0,0,12.02,1.19999,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000382656,0,-0.00365225,0.00365225,0.734527,0,0,0.0765393,0,-0.730528,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.476,0,0,0,0,0,12.0133,1.19972,0.0146403,15.2024,1.52161,-2.79077,882.687,0,0,0,0,0,0,0
0.02,0.00153095,0,-0.0146121,0.0146121,1.46952,0,0,0.153127,0,-1.46152,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.5224,0,0,0,0,0,12.0065,1.19944,0.0149035,15.7538,1.37635,-2.79077,882.749,0,0,0,0,0,0,0
0.03,0.00344536,0,-0.0328842,0.0328842,2.20497,0,0,0.229763,0,-2.19297,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.5684,0,0,0,0,0,11.9998,1.19917,0.0154671,16.9679,1.23882,-2.79077,882.806,0,0,0,0,0,0,0
0.04,0.00612637,0,-0.058473,0.058473,2.94089,0,0,0.306447,0,-2.92488,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.6141,0,0,0,0,0,11.9931,1.19889,0.0163007,18.846,1.11306,-2.79077,882.859,0,0,0,0,0,0,0
0.05,0.00957445,0,-0.0913832,0.0913832,3.67725,0,0,0.383178,0,-3.65724,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.6595,0,0,0,0,0,11.9863,1.19862,0.0173658,21.3892,1.00105,-2.79077,882.908,0,0,0,0,0,0,0
0.06,0.0137901,0,-0.131619,0.131619,4.41408,0,0,0.459956,0,-4.39005,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.7046,0,0,0,0,0,11.9796,1.19834,0.0186233,24.5988,0.902992,-2.79077,882.952,0,0,0,0,0,0,0
0.07,0.0187737,0,-0.179186,0.179186,5.15135,0,0,0.536781,0,-5.1233,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.7494,0,0,0,0,0,11.9729,1.19807,0.0200373,28.476,0.817989,-2.79077,882.992,0,0,0,0,0,0,0
0.08,0.0245259,0,-0.234087,0.234087,5.88906,0,0,0.613653,0,-5.857,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.7939,0,0,0,0,0,11.9661,1.19779,0.0215776,33.022,0.744603,-2.79077,883.028,0,0,0,0,0,0,0
0.09,0.0310469,0,-0.296327,0.296327,6.62722,0,0,0.690571,0,-6.59115,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.8381,0,0,0,0,0,11.9594,1.19752,0.0232193,38.2378,0.68125,-2.79077,883.059,0,0,0,0,0,0,0
0.1,0.0383374,0,-0.365911,0.365911,7.36582,0,0,0.767535,0,-7.32573,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.882,0,0,0,0,0,11.9527,1.19724,0.0249428,44.1247,0.626421,-2.79077,883.087,0,0,0,0,0,0,0
0.11,0.0463978,0,-0.442843,0.442843,8.10486,0,0,0.844544,0,-8.06074,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.9256,0,0,0,0,0,11.9459,1.19697,0.0267326,50.6839,0.578776,-2.79077,883.11,0,0,0,0,0,0,0
0.12,0.0552285,0,-0.527127,0.527127,8.84434,0,0,0.921599,0,-8.79619,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,73.9689,0,0,0,0,0,11.9392,1.1967,0.0285765,57.9164,0.537168,-2.79077,883.13,0,0,0,0,0,0,0
0.13,0.0648299,0,-0.618768,0.618768,9.58424,0,0,0.998699,0,-9.53207,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,74.012,0,0,0,0,0,11.9325,1.19642,0.030465,65.8233,0.500638,-2.79077,883.145,0,0,0,0,0,0,0
0.14,0.0752026,0,-0.71777,0.71777,10.3246,0,0,1.07584,0,-10.2684,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,74.0547,0,0,0,0,0,11.9257,1.19615,0.0323904,74.4058,0.468393,-2.79077,883.157,0,0,0,0,0,0,0
0.15,0.0863469,0,-0.824137,0.824137,11.0653,0,0,1.15303,0,-11.0051,0,1.4664,0,0.743035,0,0.669253,0,0,0,0,74.0972,0,0,0,0,0,11.919,1.19588,0.0343469,83.665,0.439777,-2.79077,883.165,0,0,0,0,0,0,0
