time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,0,0,0,0,0,0,11.0601,1.20607,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000466526,0,-0.00400691,0.00400691,0.806887,0,0,0.0933158,0,-0.801473,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,80.7162,0,0,0,0,0,11.0534,1.20577,0.0146267,15.1742,1.51783,-2.79036,892.189,0,0,0,0,0,0,0
0.02,0.00186653,0,-0.0160313,0.0160313,1.61432,0,0,0.186695,0,-1.60349,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,80.7709,0,0,0,0,0,11.0467,1.20548,0.0149414,15.8341,1.35857,-2.79036,892.25,0,0,0,0,0,0,0
0.03,0.00420064,0,-0.0360785,0.0360785,2.4223,0,0,0.280138,0,-2.40605,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,80.8253,0,0,0,0,0,11.0399,1.20518,0.015615,17.294,1.20938,-2.79036,892.306,0,0,0,0,0,0,0
0.04,0.00746949,0,-0.0641541,0.0641541,3.23083,0,0,0.373642,0,-3.20915,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,80.8792,0,0,0,0,0,11.0332,1.20488,0.0166046,19.5553,1.07513,-2.79036,892.356,0,0,0,0,0,0,0
0.05,0.0116737,0,-0.100263,0.100263,4.03989,0,0,0.46721,0,-4.01278,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,80.9326,0,0,0,0,0,11.0265,1.20459,0.0178583,22.6196,0.957746,-2.79036,892.402,0,0,0,0,0,0,0
0.06,0.0168139,0,-0.144411,0.144411,4.84948,0,0,0.560838,0,-4.81694,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,80.9857,0,0,0,0,0,11.0197,1.20429,0.0193254,26.4886,0.856885,-2.79036,892.441,0,0,0,0,0,0,0
0.07,0.0228907,0,-0.196604,0.196604,5.6596,0,0,0.654528,0,-5.62162,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,81.0384,0,0,0,0,0,11.013,1.204,0.0209616,31.1637,0.770941,-2.79036,892.476,0,0,0,0,0,0,0
0.08,0.0299046,0,-0.256846,0.256846,6.47024,0,0,0.748279,0,-6.42683,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,81.0907,0,0,0,0,0,11.0063,1.2037,0.022731,36.6465,0.69785,-2.79036,892.506,0,0,0,0,0,0,0
0.09,0.0378564,0,-0.325142,0.325142,7.28141,0,0,0.842089,0,-7.23255,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,81.1425,0,0,0,0,0,10.9995,1.20341,0.0246052,42.9385,0.635557,-2.79036,892.531,0,0,0,0,0,0,0
