time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,0,0,0,0,0,0,11.5854,1.20262,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000373937,0,-0.0038097,0.0038097,0.765685,0,0,0.0747955,0,-0.762023,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,76.5936,0,0,0,0,0,11.5787,1.20233,0.014659,15.2411,1.50927,-2.79098,886.851,0,0,0,0,0,0,0
0.02,0.00149607,0,-0.0152421,0.0152421,1.53187,0,0,0.14964,0,-1.52454,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,76.6434,0,0,0,0,0,11.5719,1.20205,0.0149671,15.8885,1.35855,-2.79098,886.913,0,0,0,0,0,0,0
0.03,0.0033669,0,-0.0343022,0.0343022,2.29855,0,0,0.224533,0,-2.28756,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,76.6929,0,0,0,0,0,11.5652,1.20177,0.015598,17.2562,1.21688,-2.79098,886.969,0,0,0,0,0,0,0
0.04,0.00598689,0,-0.0609949,0.0609949,3.06573,0,0,0.299474,0,-3.05107,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,76.7421,0,0,0,0,0,11.5585,1.20148,0.0165153,19.3454,1.08848,-2.79098,887.021,0,0,0,0,0,0,0
0.05,0.00935653,0,-0.0953251,0.0953251,3.83339,0,0,0.374463,0,-3.81506,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,76.7909,0,0,0,0,0,11.5517,1.2012,0.017675,22.1577,0.975162,-2.79098,887.068,0,0,0,0,0,0,0
0.06,0.0134763,0,-0.137298,0.137298,4.60154,0,0,0.449499,0,-4.57954,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,76.8393,0,0,0,0,0,11.545,1.20091,0.0190334,25.6942,0.876829,-2.79098,887.11,0,0,0,0,0,0,0
0.07,0.0183467,0,-0.186917,0.186917,5.37018,0,0,0.524583,0,-5.34449,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,76.8874,0,0,0,0,0,11.5383,1.20063,0.0205516,29.9564,0.792241,-2.79098,887.148,0,0,0,0,0,0,0
0.08,0.0239681,0,-0.244189,0.244189,6.13929,0,0,0.599713,0,-6.10993,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,76.9352,0,0,0,0,0,11.5315,1.20035,0.0221972,34.9456,0.719688,-2.79098,887.181,0,0,0,0,0,0,0
0.09,0.0303411,0,-0.309118,0.309118,6.90888,0,0,0.67489,0,-6.87584,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,76.9826,0,0,0,0,0,11.5248,1.20006,0.0239444,40.6631,0.65739,-2.79098,887.209,0,0,0,0,0,0,0
0.1,0.0374661,0,-0.381708,0.381708,7.67894,0,0,0.750113,0,-7.64222,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,77.0297,0,0,0,0,0,11.5181,1.19978,0.0257728,47.1102,0.603712,-2.79098,887.233,0,0,0,0,0,0,0
0.11,0.0453435,0,-0.461964,0.461964,8.44947,0,0,0.825382,0,-8.40906,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,77.0764,0,0,0,0,0,11.5113,1.1995,0.0276668,54.2881,0.557232,-2.79098,887.253,0,0,0,0,0,0,0
0.12,0.0539739,0,-0.54989,0.54989,9.22047,0,0,0.900696,0,-9.17637,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,77.1229,0,0,0,0,0,11.5046,1.19922,0.029614,62.1981,0.516761,-2.79098,887.268,0,0,0,0,0,0,0
0.13,0.0633576,0,-0.645492,0.645492,9.99193,0,0,0.976056,0,-9.94414,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,77.169,0,0,0,0,0,11.4979,1.19893,0.031605,70.8415,0.481314,-2.79098,887.279,0,0,0,0,0,0,0
0.14,0.0734951,0,-0.748775,0.748775,10.7638,0,0,1.05146,0,-10.7124,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,77.2148,0,0,0,0,0,11.4911,1.19865,0.0336321,80.2195,0.450084,-2.79098,887.286,0,0,0,0,0,0,0
0.15,0.0843869,0,-0.859741,0.859741,11.5362,0,0,1.12691,0,-11.4811,0,1.47296,0,0.740839,0,0.671683,0,0,0,0,77.2603,0,0,0,0,0,11.4844,1.19837,0.0356895,90.3333,0.422413,-2.79098,887.289,0,0,0,0,0,0,0
