time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,0,0,0,0,0,0,12.365,1.19804,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000411338,0,-0.0035329,0.0035329,0.711428,0,0,0.082276,0,-0.706654,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,71.1648,0,0,0,0,0,12.3583,1.19777,0.0146146,15.1489,1.537,-2.79036,879.474,0,0,0,0,0,0,0
0.02,0.00164569,0,-0.0141345,0.0141345,1.4233,0,0,0.164603,0,-1.41375,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,71.2087,0,0,0,0,0,12.3515,1.1975,0.0148333,15.6059,1.39558,-2.79036,879.537,0,0,0,0,0,0,0
0.03,0.00370356,0,-0.0318093,0.0318093,2.1356,0,0,0.24698,0,-2.12127,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,71.2522,0,0,0,0,0,12.3448,1.19723,0.0153374,16.6844,1.26078,-2.79036,879.595,0,0,0,0,0,0,0
0.04,0.00658547,0,-0.0565614,0.0565614,2.84834,0,0,0.329408,0,-2.82923,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,71.2955,0,0,0,0,0,12.3381,1.19696,0.0161004,18.3857,1.13658,-2.79036,879.649,0,0,0,0,0,0,0
0.05,0.0102919,0,-0.0883952,0.0883952,3.56151,0,0,0.411886,0,-3.53761,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,71.3385,0,0,0,0,0,12.3313,1.1967,0.0170882,20.7108,1.02508,-2.79036,879.699,0,0,0,0,0,0,0
0.06,0.0148233,0,-0.127315,0.127315,4.27511,0,0,0.494413,0,-4.24642,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,71.3812,0,0,0,0,0,12.3246,1.19643,0.0182648,23.6609,0.926788,-2.79036,879.745,0,0,0,0,0,0,0
0.07,0.0201803,0,-0.173325,0.173325,4.98913,0,0,0.576989,0,-4.95566,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,71.4236,0,0,0,0,0,12.3179,1.19616,0.0195966,27.2371,0.841056,-2.79036,879.787,0,0,0,0,0,0,0
0.08,0.0263633,0,-0.22643,0.22643,5.70358,0,0,0.659614,0,-5.66531,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,71.4658,0,0,0,0,0,12.3111,1.19589,0.0210545,31.4405,0.766663,-2.79036,879.825,0,0,0,0,0,0,0
0.09,0.0333728,0,-0.286633,0.286633,6.41845,0,0,0.742288,0,-6.37538,0,1.45489,0,0.746877,0,0.664963,0,0,0,0,71.5076,0,0,0,0,0,12.3044,1.19563,0.0226146,36.272,0.702175,-2.79036,879.859,0,0,0,0,0,0,0
