time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.45493,0,0.746862,0,0.664979,0,0,0,0,0,0,0,0,0,0,12.9161,1.19514,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000391232,0,-0.00336149,0.00336149,0.676904,0,0,0.0782542,0,-0.672366,0,1.45493,0,0.746862,0,0.664979,0,0,0,0,67.7106,0,0,0,0,0,12.9094,1.19488,0.0146116,15.1427,1.5439,-2.79036,874.104,0,0,0,0,0,0,0
0.02,0.00156524,0,-0.0134486,0.0134486,1.35421,0,0,0.156555,0,-1.34513,0,1.45493,0,0.746862,0,0.664979,0,0,0,0,67.7508,0,0,0,0,0,12.9027,1.19462,0.0147995,15.5347,1.40905,-2.79036,874.166,0,0,0,0,0,0,0
0.03,0.00352249,0,-0.0302655,0.0302655,2.03192,0,0,0.234902,0,-2.0183,0,1.45493,0,0.746862,0,0.664979,0,0,0,0,67.7908,0,0,0,0,0,12.8959,1.19436,0.0152474,16.4893,1.27978,-2.79036,874.226,0,0,0,0,0,0,0
0.04,0.00626344,0,-0.0538159,0.0538159,2.71003,0,0,0.313295,0,-2.69186,0,1.45493,0,0.746862,0,0.664979,0,0,0,0,67.8305,0,0,0,0,0,12.8892,1.1941,0.015934,18.0076,1.15969,-2.79036,874.281,0,0,0,0,0,0,0
0.05,0.00978855,0,-0.0841039,0.0841039,3.38853,0,0,0.391734,0,-3.36581,0,1.45493,0,0.746862,0,0.664979,0,0,0,0,67.87,0,0,0,0,0,12.8825,1.19384,0.0168303,20.0905,1.05087,-2.79036,874.333,0,0,0,0,0,0,0
0.06,0.0140983,0,-0.121133,0.121133,4.06743,0,0,0.470219,0,-4.04015,0,1.45493,0,0.746862,0,0.664979,0,0,0,0,67.9092,0,0,0,0,0,12.8757,1.19358,0.0179054,22.739,0.954024,-2.79036,874.381,0,0,0,0,0,0,0
0.07,0.0191931,0,-0.164908,0.164908,4.74671,0,0,0.548748,0,-4.71489,0,1.45493,0,0.746862,0,0.664979,0,0,0,0,67.9482,0,0,0,0,0,12.869,1.19333,0.0191294,25.9541,0.868796,-2.79036,874.425,0,0,0,0,0,0,0
0.08,0.0250734,0,-0.215432,0.215432,5.42639,0,0,0.627323,0,-5.39001,0,1.45493,0,0.746862,0,0.664979,0,0,0,0,67.9869,0,0,0,0,0,12.8623,1.19307,0.0204761,29.7367,0.794247,-2.79036,874.465,0,0,0,0,0,0,0
0.09,0.0317397,0,-0.27271,0.27271,6.10645,0,0,0.705942,0,-6.06551,0,1.45493,0,0.746862,0,0.664979,0,0,0,0,68.0254,0,0,0,0,0,12.8555,1.19281,0.0219231,34.0878,0.729174,-2.79036,874.502,0,0,0,0,0,0,0
