time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,0,0,0,0,0,0,12.02,1.19999,0,0,0,0,1.26481e-321,2.96439e-323,5.57956e-313,6.95277e-310,5.57956e-313,2.122e-314,0,0
0.01,0.000346256,0,-0.0036554,0.0036554,0.73443,0,0,0.0692586,0,-0.731157,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.4663,0,0,0,0,0,12.0133,1.19972,0.0146605,15.2442,1.51236,-2.79109,882.57,0,0,0,0,0,0,0
0.02,0.00138532,0,-0.0146247,0.0146247,1.46932,0,0,0.138561,0,-1.46278,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.5126,0,0,0,0,0,12.0065,1.19944,0.0149429,15.8373,1.36758,-2.79109,882.632,0,0,0,0,0,0,0
0.03,0.00311762,0,-0.0329125,0.0329125,2.20468,0,0,0.207907,0,-2.19486,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.5586,0,0,0,0,0,11.9998,1.19917,0.015524,17.0929,1.23082,-2.79109,882.689,0,0,0,0,0,0,0
0.04,0.00554361,0,-0.0585233,0.0585233,2.9405,0,0,0.277296,0,-2.92739,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.6043,0,0,0,0,0,11.9931,1.19889,0.0163725,19.0124,1.10598,-2.79109,882.742,0,0,0,0,0,0,0
0.05,0.0086637,0,-0.0914618,0.0914618,3.67677,0,0,0.346729,0,-3.66038,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.6497,0,0,0,0,0,11.9863,1.19862,0.0174499,21.5968,0.994919,-2.79109,882.79,0,0,0,0,0,0,0
0.06,0.0124783,0,-0.131732,0.131732,4.41349,0,0,0.416204,0,-4.39382,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.6948,0,0,0,0,0,11.9796,1.19834,0.0187171,24.8475,0.897753,-2.79109,882.834,0,0,0,0,0,0,0
0.07,0.0169879,0,-0.17934,0.17934,5.15066,0,0,0.485721,0,-5.12771,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.7396,0,0,0,0,0,11.9729,1.19807,0.0201389,28.7656,0.813544,-2.79109,882.874,0,0,0,0,0,0,0
0.08,0.0221929,0,-0.234288,0.234288,5.88828,0,0,0.55528,0,-5.86204,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.7841,0,0,0,0,0,11.9661,1.19779,0.0216852,33.3523,0.740838,-2.79109,882.91,0,0,0,0,0,0,0
0.09,0.0280937,0,-0.296582,0.296582,6.62634,0,0,0.624881,0,-6.59681,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.8282,0,0,0,0,0,11.9594,1.19752,0.0233316,38.6087,0.678057,-2.79109,882.941,0,0,0,0,0,0,0
0.1,0.0346906,0,-0.366226,0.366226,7.36484,0,0,0.694524,0,-7.33202,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.8721,0,0,0,0,0,11.9527,1.19724,0.0250588,44.5361,0.623705,-2.79109,882.969,0,0,0,0,0,0,0
0.11,0.0419843,0,-0.443224,0.443224,8.10378,0,0,0.764208,0,-8.06767,0,1.47635,0,0.739697,0,0.67294,0,0,0,0,73.9157,0,0,0,0,0,11.9459,1.19697,0.0268514,51.1355,0.576455,-2.79109,882.992,0,0,0,0,0,0,0
