time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,0,0,0,0,0,0,11.5854,1.20262,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000437217,0,-0.00380382,0.00380382,0.765857,0,0,0.0874529,0,-0.760848,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,76.6108,0,0,0,0,0,11.5787,1.20233,0.014624,15.1684,1.52469,-2.79041,887.052,0,0,0,0,0,0,0
0.02,0.00174925,0,-0.0152186,0.0152186,1.53222,0,0,0.174963,0,-1.52219,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,76.6608,0,0,0,0,0,11.5719,1.20205,0.0148986,15.7434,1.37312,-2.79041,887.113,0,0,0,0,0,0,0
0.03,0.00393667,0,-0.0342493,0.0342493,2.29907,0,0,0.26253,0,-2.28403,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,76.7103,0,0,0,0,0,11.5652,1.20177,0.0154995,17.0389,1.23007,-2.79041,887.17,0,0,0,0,0,0,0
0.04,0.00700004,0,-0.0609009,0.0609009,3.06642,0,0,0.350153,0,-3.04636,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,76.7595,0,0,0,0,0,11.5585,1.20148,0.0163914,19.0563,1.10004,-2.79041,887.222,0,0,0,0,0,0,0
0.05,0.0109399,0,-0.0951782,0.0951782,3.83426,0,0,0.437833,0,-3.80918,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,76.8083,0,0,0,0,0,11.5517,1.2012,0.0175306,21.797,0.985073,-2.79041,887.27,0,0,0,0,0,0,0
0.06,0.0157569,0,-0.137086,0.137086,4.60259,0,0,0.525567,0,-4.57248,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,76.8568,0,0,0,0,0,11.545,1.20091,0.0188727,25.2623,0.885214,-2.79041,887.312,0,0,0,0,0,0,0
0.07,0.0214515,0,-0.186629,0.186629,5.3714,0,0,0.613357,0,-5.33626,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,76.905,0,0,0,0,0,11.5383,1.20063,0.0203783,29.4535,0.799292,-2.79041,887.35,0,0,0,0,0,0,0
0.08,0.0280242,0,-0.243813,0.243813,6.14068,0,0,0.701202,0,-6.10052,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,76.9527,0,0,0,0,0,11.5315,1.20035,0.0220142,34.372,0.72561,-2.79041,887.383,0,0,0,0,0,0,0
0.09,0.0354757,0,-0.308641,0.308641,6.91045,0,0,0.789101,0,-6.86525,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,77.0002,0,0,0,0,0,11.5248,1.20006,0.023754,40.0191,0.662374,-2.79041,887.412,0,0,0,0,0,0,0
0.1,0.0438064,0,-0.381119,0.381119,7.68069,0,0,0.877055,0,-7.63045,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,77.0473,0,0,0,0,0,11.5181,1.19978,0.0255767,46.396,0.607922,-2.79041,887.436,0,0,0,0,0,0,0
0.11,0.053017,0,-0.461252,0.461252,8.45139,0,0,0.965061,0,-8.39611,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,77.0941,0,0,0,0,0,11.5113,1.1995,0.0274663,53.5041,0.560807,-2.79041,887.456,0,0,0,0,0,0,0
0.12,0.0631078,0,-0.549043,0.549043,9.22257,0,0,1.05312,0,-9.16224,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,77.1406,0,0,0,0,0,11.5046,1.19922,0.0294101,61.3446,0.519812,-2.79041,887.472,0,0,0,0,0,0,0
0.13,0.0740796,0,-0.644498,0.644498,9.99421,0,0,1.14123,0,-9.92883,0,1.45636,0,0.746388,0,0.665511,0,0,0,0,77.1868,0,0,0,0,0,11.4979,1.19893,0.0313984,69.9187,0.483931,-2.79041,887.483,0,0,0,0,0,0,0
