time,north,east,down,altitude,vxBody,vyBody,vzBody,vNorth,vEast,vDown,roll,pitch,yaw,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,alphaX,alphaY,alphaZ,mass,xcg,mach,qInf,alpha,sideSlip,Fx,Fy,Fz,Mx,My,Mz,drogueDeployed,mainDeployed
0,0,0,0,-0,0,0,0,0,0,0,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,0,0,0,0,0,0,11.5854,1.20262,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.000422609,0,-0.00380526,0.00380526,0.765815,0,0,0.084531,0,-0.761136,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,76.6066,0,0,0,0,0,11.5787,1.20233,0.014632,15.1852,1.52113,-2.79055,887.003,0,0,0,0,0,0,0
0.02,0.0016908,0,-0.0152244,0.0152244,1.53213,0,0,0.169117,0,-1.52277,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,76.6565,0,0,0,0,0,11.5719,1.20205,0.0149144,15.7769,1.36975,-2.79055,887.064,0,0,0,0,0,0,0
0.03,0.00380514,0,-0.0342623,0.0342623,2.29894,0,0,0.253758,0,-2.2849,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,76.7061,0,0,0,0,0,11.5652,1.20177,0.0155223,17.0891,1.22702,-2.79055,887.121,0,0,0,0,0,0,0
0.04,0.00676615,0,-0.0609239,0.0609239,3.06625,0,0,0.338454,0,-3.04751,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,76.7552,0,0,0,0,0,11.5585,1.20148,0.0164201,19.123,1.09737,-2.79055,887.173,0,0,0,0,0,0,0
0.05,0.0105744,0,-0.0952142,0.0952142,3.83405,0,0,0.423204,0,-3.81062,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,76.8041,0,0,0,0,0,11.5517,1.2012,0.017564,21.8802,0.982783,-2.79055,887.22,0,0,0,0,0,0,0
0.06,0.0152304,0,-0.137138,0.137138,4.60233,0,0,0.508007,0,-4.57421,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,76.8525,0,0,0,0,0,11.545,1.20091,0.0189099,25.3619,0.883278,-2.79055,887.263,0,0,0,0,0,0,0
0.07,0.0207347,0,-0.1867,0.1867,5.3711,0,0,0.592864,0,-5.33828,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,76.9007,0,0,0,0,0,11.5383,1.20063,0.0204184,29.5695,0.797667,-2.79055,887.301,0,0,0,0,0,0,0
0.08,0.0270879,0,-0.243905,0.243905,6.14034,0,0,0.677773,0,-6.10282,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,76.9484,0,0,0,0,0,11.5315,1.20035,0.0220565,34.5043,0.724247,-2.79055,887.334,0,0,0,0,0,0,0
0.09,0.0342904,0,-0.308758,0.308758,6.91007,0,0,0.762736,0,-6.86784,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,76.9959,0,0,0,0,0,11.5248,1.20006,0.023798,40.1676,0.661229,-2.79055,887.363,0,0,0,0,0,0,0
0.1,0.0423427,0,-0.381263,0.381263,7.68026,0,0,0.84775,0,-7.63333,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.043,0,0,0,0,0,11.5181,1.19978,0.0256221,46.5606,0.606956,-2.79055,887.387,0,0,0,0,0,0,0
0.11,0.0512455,0,-0.461426,0.461426,8.45092,0,0,0.932816,0,-8.39928,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.0898,0,0,0,0,0,11.5113,1.1995,0.0275126,53.6848,0.559989,-2.79055,887.407,0,0,0,0,0,0,0
0.12,0.0609992,0,-0.549251,0.549251,9.22205,0,0,1.01793,0,-9.1657,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.1363,0,0,0,0,0,11.5046,1.19922,0.0294573,61.5413,0.519115,-2.79055,887.422,0,0,0,0,0,0,0
0.13,0.0716044,0,-0.644742,0.644742,9.99365,0,0,1.1031,0,-9.93258,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.1824,0,0,0,0,0,11.4979,1.19893,0.0314462,70.1314,0.483334,-2.79055,887.434,0,0,0,0,0,0,0
0.14,0.0830615,0,-0.747904,0.747904,10.7657,0,0,1.18832,0,-10.6999,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.2283,0,0,0,0,0,11.4911,1.19865,0.0334717,79.4563,0.451828,-2.79055,887.441,0,0,0,0,0,0,0
0.15,0.095371,0,-0.858742,0.858742,11.5382,0,0,1.27359,0,-11.4677,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.2738,0,0,0,0,0,11.4844,1.19837,0.0355279,89.5172,0.423926,-2.79055,887.444,0,0,0,0,0,0,0
0.16,0.108533,0,-0.977259,0.977259,12.3112,0,0,1.35891,0,-12.2359,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.319,0,0,0,0,0,11.4777,1.19809,0.03761,100.315,0.39908,-2.79055,887.442,0,0,0,0,0,0,0
0.17,0.122549,0,-1.10346,1.10346,13.0846,0,0,1.44428,0,-13.0046,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.364,0,0,0,0,0,11.4709,1.19781,0.0397141,111.852,0.37684,-2.79055,887.437,0,0,0,0,0,0,0
0.18,0.137419,0,-1.23735,1.23735,13.8585,0,0,1.5297,0,-13.7738,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.4087,0,0,0,0,0,11.4642,1.19753,0.0418371,124.128,0.356836,-2.79055,887.429,0,0,0,0,0,0,0
0.19,0.153144,0,-1.37894,1.37894,14.6328,0,0,1.61517,0,-14.5434,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.453,0,0,0,0,0,11.4575,1.19725,0.0439765,137.145,0.338761,-2.79055,887.416,0,0,0,0,0,0,0
0.2,0.169723,0,-1.52822,1.52822,15.4075,0,0,1.70069,0,-15.3134,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.4972,0,0,0,0,0,11.4507,1.19697,0.0461301,150.904,0.322359,-2.79055,887.399,0,0,0,0,0,0,0
0.21,0.187158,0,-1.68521,1.68521,16.1827,0,0,1.78625,0,-16.0838,0,1.46019,0,0.745111,0,0.666941,0,0,0,0,77.541,0,0,0,0,0,11.444,1.19669,0.0482963,165.406,0.307415,-2.79055,887.379,0,0,0,0,0,0,0
